,sbi,PrecpHour,UVI,td,HUMD,H_24R,PRES,TEMP,WDSE,comfort,WD_E,WD_ENE,WD_ESE,WD_N,WD_NE,WD_NNE,WD_NNW,WD_NW,WD_S,WD_SE,WD_SSE,WD_SSW,WD_SW,WD_W,WD_WNW,WD_WSW,wkdy_0,wkdy_1,wkdy_2,wkdy_3,wkdy_4,wkdy_5,wkdy_6,hrs_0,hrs_1,hrs_10,hrs_11,hrs_12,hrs_13,hrs_14,hrs_15,hrs_16,hrs_17,hrs_18,hrs_19,hrs_2,hrs_20,hrs_21,hrs_22,hrs_23,hrs_3,hrs_4,hrs_5,hrs_6,hrs_7,hrs_8,hrs_9,holiday,sbi_1h,sbi_2h,sbi_3h,sbi_4h,sbi_5h,sbi_6h,sbi_7h,sbi_8h,sbi_9h,sbi_10h,sbi_11h,sbi_12h,sbi_1d,sbi_2d,sbi_3d,sbi_4d,sbi_5d,sbi_6d,sbi_7d,y_sbi
wkdy_1,-0.011032784754648058,-0.004726116958255599,-0.008864024922103088,0.011162762940455428,-0.0024023169220290124,-0.014989496225533794,-0.0044992297680688,0.006877065663853454,0.016010502924651702,0.008490129464970183,0.006334338576073922,-0.01111888956530916,-0.015202917893870743,-0.003494988898452985,-0.007368987387250857,-0.003909700141517287,0.005564443749930049,0.008802783988773785,-0.005776872777187862,-0.013628878275446399,-0.00270171621819841,0.0010496178259349633,-0.0019679169270813,0.015727476844411774,0.00975389750352192,0.021466160111322175,-0.16404025061704697,1.0,-0.16404025061704786,-0.16525384012530822,-0.16668317566727262,-0.16668317566727076,-0.16668317566726762,0.00015165113733594808,0.00015165113733594244,0.0001516511373359489,0.0001516511373359368,0.0001516511373359462,-0.00017888890451482059,-0.00017888890451481614,-0.00017888890451481286,-0.000178888904514815,-0.0001788889045148216,-0.00017888890451482148,-0.00017888890451481617,0.0001516511373359404,-0.00017888890451480871,-0.00017888890451481766,-0.00017888890451481975,-0.0001788889045148157,0.00015165113733594073,0.0001516511373359416,0.00015165113733594388,0.00015165113733593935,0.00015165113733593897,0.0001516511373359434,0.00015165113733594404,-0.05108250560932593,-0.010300080039416605,-0.009515394283292162,-0.008320933110556204,-0.006859703513117808,-0.005601143165479498,-0.004339331815098498,-0.003055377046187202,-0.0020871701545909682,-0.0013002200887894633,-0.0005847344379541721,0.00020738398779501804,0.0013967638870665837,0.016110174810490843,0.03721146549549379,0.011613748580039248,-0.015577370917732236,-0.02001552950517811,-0.0211731873524808,-0.009072950090887908,-0.011761764683578476
wkdy_2,-0.02131595209472053,-0.019413973621438197,0.0019188965147180967,-0.00911751185757159,-0.04556830525702667,-0.01759584696332998,-0.007258145119809396,0.017700475882989047,0.016015199481831673,0.010952618032951755,0.005517868170562896,-0.0005916187935043833,-0.010189666725341235,-0.0008846185104176101,0.004209962597688363,-0.0009521643699666031,-0.006143996416618693,0.002636754279280013,0.006766451393340976,-0.002439795803683703,-0.0006562916605539837,0.004588880198419195,-0.0021741643937950085,-0.0003941910062495095,-0.0015961842588835481,0.0010483036860209152,-0.16404025061704455,-0.16404025061704786,1.0,-0.16525384012530703,-0.16668317566728522,-0.16668317566728325,-0.16668317566727997,0.000151651137335955,0.0001516511373359501,0.0001516511373359389,0.00015165113733594114,0.0001516511373359402,-0.00017888890451481728,-0.00017888890451481687,-0.00017888890451481213,-0.00017888890451481912,-0.00017888890451482593,-0.00017888890451482007,-0.00017888890451481636,0.00015165113733595352,-0.0001788889045148215,-0.00017888890451481853,-0.00017888890451482132,-0.00017888890451481403,0.00015165113733594968,0.0001516511373359469,0.0001516511373359447,0.00015165113733594564,0.00015165113733594087,0.00015165113733594003,0.00015165113733593734,-0.05108250560932903,-0.020567880371354066,-0.019693263701208847,-0.01906382677086175,-0.01863174205104262,-0.018162362774060282,-0.017626517280201946,-0.01709180967462518,-0.016618578757405432,-0.016336577026144147,-0.016174004439423583,-0.015851223133191743,-0.01574552204845129,-0.011362767265886005,0.01587877835011421,0.036828390298479105,0.011435042419095922,-0.016051062057567473,-0.020124705341477787,-0.021240906493332157,-0.021861110726732563
wkdy_3,-0.019197594730439062,0.05060340840760343,-0.007862578917490624,-0.006825248031440296,9.347520683212079e-05,0.041869175576058244,-0.008607662161181898,-0.005748688604050032,-0.03108552538052073,-0.008771787163785644,-0.02407665235119004,0.003183623686615566,0.005344459279670545,0.017288326998347203,0.021711855053173135,0.017403402503727988,0.004292383376156937,-0.011612541998930545,0.006533354715895825,0.00185733758044577,-0.0021523349847752584,0.008846152509081202,0.00171954807875237,-0.006443129289941132,-0.006321453580335993,-0.005034065724131866,-0.1652538401253096,-0.16525384012530822,-0.16525384012530703,1.0,-0.1679163178530046,-0.16791631785300665,-0.1679163178530104,-0.000917686010932874,-0.0009176860109328675,-0.0009176860109329425,-0.0009176860109329208,-0.0009176860109328874,0.0010825098187077573,0.0010825098187077725,0.0010825098187077112,0.0010825098187077736,0.0010825098187077964,0.0010825098187078103,0.0010825098187078118,-0.000917686010932869,0.0010825098187078022,0.0010825098187077853,0.0010825098187077784,0.0010825098187077363,-0.0009176860109328865,-0.000917686010932856,-0.0009176860109328819,-0.0009176860109328828,-0.0009176860109328759,-0.0009176860109329178,-0.0009176860109328937,0.128827486053909,-0.020022654041406032,-0.02099964515558327,-0.022061754446906567,-0.02280982378952075,-0.023268282297986616,-0.023726003806349424,-0.02407865895630074,-0.024130994576490414,-0.02407485707732842,-0.024022819556768875,-0.024093336225690588,-0.024248745122734984,-0.0210605159463269,-0.0109824821503903,0.015889872484133934,0.03642153428501576,0.011939099291092737,-0.017092666781806275,-0.020777484499379013,-0.018594272847937045
wkdy_4,-0.014290567687111176,0.007301956192287939,-0.005678648777229446,0.004389237135961412,0.0020508439782205997,-0.0063375987093280215,-0.005185565563933942,0.0010671068412143627,-0.03239618888390118,-0.006213658815685425,-0.02071448951499912,0.0022272790427978295,0.0050838682936161506,0.01991186434971911,0.0003858528185009846,0.004684088725371424,-0.0042061956604208745,-0.0038478152634850234,0.007370397825349859,0.011590675461963655,0.00685149514819794,0.010038199672656007,0.017796542282048477,-0.013081883641116428,-0.015534260188360996,-0.007715804169465535,-0.16668317566727897,-0.16668317566727262,-0.16668317566728522,-0.1679163178530046,1.0,-0.16936868205224498,-0.16936868205224428,0.0001540944559010867,0.00015409445590109142,0.0001540944559010889,0.00015409445590107936,0.00015409445590107353,-0.0001817710627971559,-0.0001817710627971544,-0.00018177106279715472,-0.00018177106279715217,-0.00018177106279716914,-0.00018177106279716502,-0.00018177106279716388,0.0001540944559010962,-0.00018177106279715523,-0.00018177106279715303,-0.00018177106279715702,-0.00018177106279715306,0.0001540944559010933,0.0001540944559010896,0.00015409445590109055,0.00015409445590108063,0.0001540944559010839,0.00015409445590108662,0.00015409445590107668,0.03768703043333283,-0.01461453836802654,-0.014749792395158622,-0.01504738547123719,-0.015406512737008977,-0.015379681866955002,-0.01521429307673224,-0.015191087060119839,-0.015091753675492349,-0.014854858946081741,-0.014592693865197225,-0.014438345351180285,-0.014424009542730773,-0.018031730331391174,-0.020308088649628252,-0.009106185125698454,0.017363983740764675,0.03750745930560955,0.012573027050233108,-0.016359219329517036,-0.014030783295098517
wkdy_5,0.012217642977599887,-0.059603367888693755,0.0199497379381258,-0.016983212574856296,-0.026044206529192718,-0.03941537024732087,0.011049978708894907,0.001966821058159046,-0.004978788745872807,0.01236693573520109,0.00613365592189668,-0.0011834265435605655,0.010853183918726646,-0.0037309357623209493,0.010669049702377923,0.002452641982762553,0.004068839237384386,-0.004059144612967519,0.004902212252643092,0.013803090436370702,-0.002307449650071296,-0.008705453555425019,-0.00662587685494939,-0.01648821731376476,-0.007051448256524267,-0.0074936199178242255,-0.16668317566727656,-0.16668317566727076,-0.16668317566728325,-0.16791631785300665,-0.16936868205224498,1.0,-0.16936868205225003,0.0001540944559010821,0.00015409445590108692,0.00015409445590106963,0.0001540944559010734,0.00015409445590106757,-0.00018177106279715637,-0.0001817710627971589,-0.00018177106279715423,-0.00018177106279715618,-0.00018177106279715846,-0.000181771062797158,-0.00018177106279716317,0.00015409445590109158,-0.00018177106279716133,-0.00018177106279715894,-0.00018177106279715943,-0.00018177106279715637,0.00015409445590108245,0.00015409445590108746,0.00015409445590108592,0.00015409445590108567,0.00015409445590108383,0.0001540944559010904,0.00015409445590107968,0.037687030433332186,0.01027606508811151,0.008159506079941507,0.0065132763674785425,0.005855261027014359,0.005392114759703955,0.004975370277472328,0.005876640201605856,0.006169536279454342,0.0052970459911701575,0.0036019854019025007,0.0009079562499386205,-0.002433659389337899,-0.014625033057793026,-0.018265086584046818,-0.020694492249221267,-0.009280880086646825,0.016872884320449696,0.03738710709149984,0.012492269173395779,0.014073358248125566
wkdy_6,0.036873736525962625,-0.02356042394338912,0.013430672579462379,-0.008619739009374735,0.013196952376737592,0.012349414494871713,0.014585315935043643,-0.011504451747035151,0.008786805474128792,-0.013097711821687959,0.015841399717496065,-0.005607828961916224,0.01142133910038382,-0.019191883969014896,-0.0220786762446608,-0.01695984544308492,0.0039737238937313435,0.008279238176065904,-0.0015795881571395302,-0.004668162309459959,-0.0010484881657730682,-0.008521291023707992,-0.004540471046287287,0.007329589316325427,0.020924231923659015,-0.005324056048855739,-0.1666831756672733,-0.16668317566726762,-0.16668317566727997,-0.1679163178530104,-0.16936868205224428,-0.16936868205225003,1.0,0.00015409445590108594,0.0001540944559010794,0.0001540944559010891,0.00015409445590107963,0.00015409445590108074,-0.0001817710627971669,-0.00018177106279715908,-0.00018177106279716304,-0.00018177106279715388,-0.0001817710627971524,-0.0001817710627971462,-0.0001817710627971551,0.00015409445590109212,-0.0001817710627971564,-0.00018177106279715748,-0.00018177106279715344,-0.0001817710627971556,0.0001540944559010927,0.00015409445590108603,0.00015409445590108784,0.00015409445590108624,0.00015409445590108386,0.00015409445590107865,0.0001540944559010818,-0.051905518456452165,0.03632536501495558,0.03527282919805825,0.03399329751671421,0.032708070096324995,0.03146568466522324,0.030257777427387996,0.030025869302819985,0.030250687384971425,0.0301501177742405,0.02948108243983118,0.028470918544216534,0.02739963943185183,0.01187600294478642,-0.014858564424917455,-0.018651590138056423,-0.020865368008433596,-0.009764131557267275,0.01675589147059352,0.03729765182971798,0.03726441488859098
hrs_0,0.005839829867583811,-0.04215059317534488,-0.21789837262972583,0.023310927053933235,0.07827199067671407,-0.013207529649317162,0.0016342003244159567,-0.04222691328078443,-0.04769779513822149,-0.019042011438768616,-0.003295374937676811,-0.011682257145872031,0.0002829898697429278,0.038615318796684374,-0.005671425905978979,-0.006809380886075105,-0.012585267274809367,-0.019333427488601777,0.02048923541058872,0.003506149263624225,0.00483683397364576,0.006668481215397711,-0.002378038131916704,-0.010961974066263914,-0.024248654574883642,-0.0063829297684632295,0.0001516511373359507,0.00015165113733594808,0.000151651137335955,-0.000917686010932874,0.0001540944559010867,0.0001540944559010821,0.00015409445590108594,1.0,-0.04339686861810942,-0.043396868618110034,-0.043396868618109014,-0.04339686861810756,-0.04348557768494603,-0.043485577684946125,-0.04348557768494603,-0.04348557768494577,-0.04348557768494646,-0.043485577684945716,-0.04348557768494633,-0.04339686861810964,-0.04348557768494616,-0.043485577684946375,-0.043485577684944966,-0.04348557768494608,-0.043396868618110825,-0.04339686861811039,-0.04339686861810927,-0.04339686861811007,-0.043396868618109624,-0.04339686861810988,-0.04339686861810989,4.722450767104313e-05,-0.009103977173582705,-0.030227725879341603,-0.037592063294758345,-0.025185146462380546,-0.02092136921583709,-0.033815248808300905,-0.035367889232765994,-0.025361523399378486,-0.01694009282774238,-0.011588310200027895,-0.01285353666414242,-0.018956464062356806,0.005671547249469043,0.0054530332148961524,0.005344358588547386,0.0054451095986388955,0.005343055428926207,0.005231003184461948,0.005093393686797929,0.01940704945019947
hrs_1,0.019404429069748586,-0.042929672351926004,-0.21789837262972755,0.020527565218581803,0.08819695274647701,-0.012053358579628826,-0.006688844145892562,-0.048843524535544754,-0.060451215836849904,-0.02381512966773718,-0.008052393116264387,-0.0207972411320737,-0.0036578850419608723,0.04943506432166657,-0.006464782972834879,-0.008068855078198656,-0.014613983859887226,-0.0147915945207119,0.02502511439753794,0.0008819262730746526,0.015988350642841088,0.015361312241529765,0.0024579497040474094,-0.018490907683300598,-0.016629503398242377,-0.012395917073683052,0.00015165113733595572,0.00015165113733594244,0.0001516511373359501,-0.0009176860109328675,0.00015409445590109142,0.00015409445590108692,0.0001540944559010794,-0.04339686861810942,1.0,-0.04339686861810987,-0.04339686861810894,-0.043396868618107466,-0.04348557768494752,-0.04348557768494754,-0.04348557768494741,-0.04348557768494723,-0.04348557768494794,-0.04348557768494716,-0.04348557768494766,-0.0433968686181095,-0.043485577684947624,-0.04348557768494794,-0.0434855776849464,-0.04348557768494759,-0.043396868618110644,-0.04339686861811016,-0.043396868618109076,-0.0433968686181098,-0.04339686861810931,-0.043396868618109805,-0.04339686861810966,4.722450767104195e-05,0.005834238270697762,-0.009112466689981393,-0.030237150544694145,-0.03760431148581823,-0.025198674743744043,-0.020937962327110076,-0.03384719671704017,-0.03540421575912431,-0.025394370024152544,-0.016962929161928934,-0.011602029242955222,-0.012863029676043091,0.019233994587540847,0.019055807919275643,0.018949723528355347,0.019010840004797885,0.018901970306009066,0.018793566381848873,0.01867960444250237,0.026309731285467108
hrs_10,-0.003214309941149384,0.035894809043411,0.1758872197728988,-0.047267411796818586,-0.13964201585739452,-0.0027665641579990995,0.017416522241430706,0.07131468560498781,0.05327658004103289,0.03163526981895909,-0.00916533813928992,-0.007456981483477276,0.011519368750220053,-0.04575385051839922,-0.002549738316827913,0.002045691510855933,0.01784548150135626,0.023305357724131927,-0.01087841752540339,-0.010866331281837593,-0.013263575545384322,-0.008516920701622334,0.017995194406756225,0.04021606910445743,0.019567669211309615,0.03393403492171361,0.00015165113733594713,0.0001516511373359489,0.0001516511373359389,-0.0009176860109329425,0.0001540944559010889,0.00015409445590106963,0.0001540944559010891,-0.043396868618110034,-0.04339686861810987,1.0,-0.043396868618108514,-0.043396868618107126,-0.04348557768494755,-0.043485577684947645,-0.043485577684947624,-0.043485577684947097,-0.04348557768494798,-0.043485577684947256,-0.04348557768494772,-0.043396868618110235,-0.04348557768494784,-0.04348557768494775,-0.04348557768494647,-0.04348557768494753,-0.043396868618110145,-0.043396868618110006,-0.04339686861810964,-0.043396868618109055,-0.043396868618108174,-0.04339686861810871,-0.043396868618107785,4.7224507671039085e-05,0.008612098016834782,0.01972599154398604,0.03653349865360376,0.04828682574548098,0.05046642580071934,0.046978004703239526,0.032323988135922285,0.026170699903913908,0.01923598053682563,0.00565002996641304,-0.009301808975769127,-0.030427684326673157,-0.003314369138549321,-0.0033622454966365403,-0.00312928573687228,-0.002965204956041037,-0.002930728569227877,-0.0027273922185631124,-0.002672725987032254,-0.011957604203998828
hrs_11,-0.011958821140866428,0.03851847274101839,0.18428886277697365,-0.04203189962438384,-0.1511806688103049,0.00487104221237979,-0.0016455305312252692,0.08138380325954359,0.07760189960131736,0.035345262326185886,-0.005192547044437912,-0.009179345761125089,-0.004162707861228318,-0.046499223911589185,0.003227970757014687,0.009331265299138991,0.02850881826258847,0.04320632299982853,-0.026522571582434585,-0.008788821414319786,-0.018672893332679047,-0.016867088264069702,-0.009615682089120189,0.046978080290943865,0.048952278309497325,0.024730247839584395,0.00015165113733593967,0.0001516511373359368,0.00015165113733594114,-0.0009176860109329208,0.00015409445590107936,0.0001540944559010734,0.00015409445590107963,-0.043396868618109014,-0.04339686861810894,-0.043396868618108514,1.0,-0.04339686861810667,-0.043485577684946486,-0.04348557768494648,-0.04348557768494645,-0.043485577684946035,-0.04348557768494692,-0.0434855776849461,-0.04348557768494662,-0.043396868618109194,-0.043485577684946666,-0.043485577684946757,-0.04348557768494536,-0.04348557768494648,-0.043396868618109256,-0.043396868618108944,-0.04339686861810867,-0.043396868618107945,-0.04339686861810718,-0.04339686861810758,-0.043396868618106745,4.722450767103912e-05,-0.0032195348693897026,0.008602995641191546,0.019716159336473485,0.03652182663200124,0.048275880852949975,0.05044978488557615,0.04694447832958677,0.03228706973347689,0.026137878834077064,0.019214027533992106,0.00563659527217013,-0.009311276551351527,-0.011966645718650934,-0.01196632391794995,-0.011658060842480538,-0.011457103532611266,-0.011375007657503901,-0.011105015808369917,-0.01101467586810359,-0.018919131135913057
hrs_12,-0.018920036572123707,0.02354411268524336,0.18104321646564847,-0.0316609630483743,-0.1410553093494534,0.003933297809700175,-0.021671113196307254,0.0820147136143198,0.1027571350586288,0.03991645965148336,0.003668749404716871,0.0021031078778469495,-0.00995188567573487,-0.054597764985234484,0.005159622745880901,0.010358221178870988,0.04431939462397861,0.0689959108301112,-0.026985416377021305,-0.008375749276918025,-0.016633996628237523,-0.01935590710557782,-0.017082055200725935,0.03626922440086546,0.04936177666264025,-0.008709794587724381,0.00015165113733594545,0.0001516511373359462,0.0001516511373359402,-0.0009176860109328874,0.00015409445590107353,0.00015409445590106757,0.00015409445590108074,-0.04339686861810756,-0.043396868618107466,-0.043396868618107126,-0.04339686861810667,1.0,-0.04348557768494541,-0.04348557768494556,-0.04348557768494551,-0.043485577684945265,-0.04348557768494608,-0.04348557768494527,-0.04348557768494582,-0.04339686861810784,-0.043485577684945896,-0.0434855776849458,-0.04348557768494451,-0.04348557768494558,-0.0433968686181078,-0.043396868618107584,-0.04339686861810721,-0.04339686861810651,-0.0433968686181057,-0.04339686861810625,-0.043396868618105336,4.7224507671037926e-05,-0.011963691939598828,-0.0032282279486432037,0.00859325417947554,0.019704356595629465,0.036510468063801454,0.048259241404675454,0.05041619068344704,0.0469074320902618,0.03225425169676123,0.02611609435874246,0.019200816579669065,0.005627234680575361,-0.018910564921865915,-0.018931158154553814,-0.018540509303408795,-0.018477018054618294,-0.01831932039947079,-0.01795667482383046,-0.017879760021862704,-0.012876325989678727
hrs_13,-0.012777911459799849,0.025876407047671707,0.16827487675389544,-0.026550434607377896,-0.12518498661324956,0.027952188076630444,-0.036151034670888614,0.07353619733080052,0.10582662433678068,0.03584674813443319,0.015049151406212428,0.012502687734349776,-0.0020345926208071613,-0.06051051133578621,0.008350489946566755,0.013011646174171916,0.036112695674577526,0.04773208267349513,-0.025542005594823895,-0.011276162270074684,-0.010241401313505379,-0.008888989218779822,-0.01805774130232497,0.014435501071030019,0.04188827935776835,-0.01184303990627748,-0.000178888904514817,-0.00017888890451482059,-0.00017888890451481728,0.0010825098187077573,-0.0001817710627971559,-0.00018177106279715637,-0.0001817710627971669,-0.04348557768494603,-0.04348557768494752,-0.04348557768494755,-0.043485577684946486,-0.04348557768494541,1.0,-0.043574468085109876,-0.04357446808510918,-0.043574468085109216,-0.04357446808510937,-0.043574468085108065,-0.04357446808510948,-0.043485577684947825,-0.04357446808510972,-0.043574468085108925,-0.04357446808510813,-0.04357446808510766,-0.04348557768494692,-0.04348557768494587,-0.04348557768494585,-0.043485577684946715,-0.043485577684946555,-0.043485577684947686,-0.04348557768494755,-5.5706410066744204e-05,-0.01878947820216329,-0.011835672369778168,-0.00311740194277589,0.008745566231199783,0.019868293454292293,0.036658609050663635,0.0484197513004316,0.05057398671075679,0.04705814908815103,0.03237409635357998,0.02622728353875574,0.019304889710982376,-0.01271986417128739,-0.012320238806227568,-0.012242294511000642,-0.012122430514432968,-0.011980626212365961,-0.011870371945190625,-0.011770122376701641,-0.011712344447406485
hrs_14,-0.01171357593998439,0.035505200824084905,0.18388905239879746,-0.018925127368329048,-0.09592951905409719,0.06496080971227025,-0.04108580461255111,0.05793298964713483,0.09554232410596351,0.029768882369364983,0.019628534695916897,0.015509578797899904,-0.007544750567251773,-0.055586075792076375,0.016716804670065536,0.014984355753880766,0.02715952513492638,0.026166544359855683,-0.021027808560341237,-0.00488551767459993,-0.008317070407101453,-0.017997592393283007,-0.009480131255868059,0.011999008112645017,0.02420130717706315,-0.005910283031865701,-0.00017888890451481652,-0.00017888890451481614,-0.00017888890451481687,0.0010825098187077725,-0.0001817710627971544,-0.0001817710627971589,-0.00018177106279715908,-0.043485577684946125,-0.04348557768494754,-0.043485577684947645,-0.04348557768494648,-0.04348557768494556,-0.043574468085109876,1.0,-0.04357446808510925,-0.043574468085109355,-0.04357446808510942,-0.04357446808510813,-0.04357446808510959,-0.04348557768494783,-0.04357446808510979,-0.043574468085108974,-0.0435744680851082,-0.0435744680851078,-0.043485577684947,-0.04348557768494574,-0.04348557768494596,-0.043485577684946666,-0.04348557768494657,-0.04348557768494764,-0.04348557768494747,-5.5706410066746765e-05,-0.012782760034093912,-0.018797650661659573,-0.011845266854161585,-0.003129406605930632,0.008733205163022848,0.019851639081572933,0.03662521763164477,0.0483826172733236,0.050541110625325805,0.04703682959968747,0.03236107482347938,0.02621805119413228,-0.01134988412269765,-0.010894432186173815,-0.010880034461032627,-0.010834903971924471,-0.010584791267862836,-0.010452250953258184,-0.010310084411888963,-0.017257930188682397
hrs_15,-0.01725891353833956,0.035759084409449915,0.1844143891494679,-0.010214058402084728,-0.07012453146609733,0.021704721295796762,-0.03837686657803243,0.04296771754014821,0.07950529631711466,0.022916410460046017,0.03109339808037614,0.015052428336417985,0.003288642563442326,-0.058680085654068785,-0.0010831324165552238,0.014365466473971633,0.01911003909834177,0.01332446650464933,-0.022149758115694886,-0.0034545953553097564,-0.007361827007519127,-0.012039197826562655,-0.005517471101325253,-0.0016397513210754972,0.019222201563166147,-0.0007593623347021685,-0.0001788889045148139,-0.00017888890451481286,-0.00017888890451481213,0.0010825098187077112,-0.00018177106279715472,-0.00018177106279715423,-0.00018177106279716304,-0.04348557768494603,-0.04348557768494741,-0.043485577684947624,-0.04348557768494645,-0.04348557768494551,-0.04357446808510918,-0.04357446808510925,1.0,-0.043574468085106996,-0.04357446808510709,-0.04357446808510582,-0.04357446808510732,-0.04348557768494781,-0.04357446808510756,-0.04357446808510671,-0.04357446808510591,-0.043574468085105456,-0.04348557768494693,-0.043485577684945806,-0.043485577684945854,-0.04348557768494667,-0.043485577684946555,-0.043485577684947645,-0.04348557768494753,-5.570641006674305e-05,-0.011718467617042861,-0.012791140286384423,-0.018807188347473355,-0.011857339358003715,-0.003142185216624465,0.00871655824676448,0.019818576021808518,0.03658818673215983,0.04834974010118906,0.05051987618227951,0.04702404993330055,0.03235188640707253,-0.01677563778026255,-0.016169331711846303,-0.016182189750935747,-0.01624013314735313,-0.015959416157323464,-0.015830763266732512,-0.01568822633266823,-0.025770828017494134
hrs_16,-0.025771430448811875,0.05452150461935453,0.17004545617281439,0.010081536111088594,-0.03412410183750465,0.014676626711183484,-0.028609610207653496,0.023612904715279447,0.05612492183587667,0.018341620567360314,0.01540069055332386,0.020428775313001357,0.013081769887137724,-0.045217599995005374,0.0005694729609259986,0.00531421075530712,0.001320842306470847,0.0076613675840917815,-0.018480323099360416,0.0074592189443621615,-0.002350260186524275,-0.008708977298335042,-0.01207298296192606,0.009077083606995,0.009003887803301506,-0.009807966327263853,-0.00017888890451480926,-0.000178888904514815,-0.00017888890451481912,0.0010825098187077736,-0.00018177106279715217,-0.00018177106279715618,-0.00018177106279715388,-0.04348557768494577,-0.04348557768494723,-0.043485577684947097,-0.043485577684946035,-0.043485577684945265,-0.043574468085109216,-0.043574468085109355,-0.043574468085106996,1.0,-0.04357446808510752,-0.04357446808510617,-0.04357446808510762,-0.04348557768494746,-0.043574468085108,-0.0435744680851072,-0.04357446808510641,-0.043574468085106004,-0.04348557768494664,-0.04348557768494537,-0.04348557768494554,-0.04348557768494633,-0.04348557768494624,-0.04348557768494734,-0.043485577684947194,-5.570641006674164e-05,-0.017263580643935128,-0.011726884686826306,-0.01280072697568275,-0.018819314965529587,-0.011870424856391223,-0.0031588241806895516,0.008683712734055713,0.01978169207421137,0.03655530371114144,0.04832845215022611,0.05050715396920045,0.047014966528345775,-0.025241217482697902,-0.024647042248652704,-0.02472404554771376,-0.024940087518945376,-0.024664818894817118,-0.02457999180145815,-0.02445689364735625,-0.03570420378229946
hrs_17,-0.035704361734538705,0.06006546761178108,0.17004545617281278,0.023166542301593745,-0.004567655120787779,0.010441251560361771,-0.01719435548396479,0.008471023979728905,0.028319561275847886,0.014745408342802939,0.020997193775337587,0.024504497032974797,0.008961342042229644,-0.03929528722481158,0.012223783800038393,-0.004355934243265355,0.0037139327497799223,-0.0024921683593319716,-0.01663240618466072,0.007350080801365294,-0.0017964958969115144,-0.010131071469848615,-0.01566057651747848,-0.0009396096663670879,-0.0006942208924223289,-0.009221589194328065,-0.00017888890451481156,-0.0001788889045148216,-0.00017888890451482593,0.0010825098187077964,-0.00018177106279716914,-0.00018177106279715846,-0.0001817710627971524,-0.04348557768494646,-0.04348557768494794,-0.04348557768494798,-0.04348557768494692,-0.04348557768494608,-0.04357446808510937,-0.04357446808510942,-0.04357446808510709,-0.04357446808510752,1.0,-0.04357446808510719,-0.04357446808510852,-0.043485577684948235,-0.043574468085108786,-0.04357446808510804,-0.04357446808510727,-0.04357446808510685,-0.04348557768494745,-0.043485577684946146,-0.04348557768494625,-0.043485577684947034,-0.04348557768494698,-0.043485577684948026,-0.043485577684947985,-5.570641006674291e-05,-0.025775752820051675,-0.01727180588941519,-0.011736480058741698,-0.012812806906208283,-0.01883264525781192,-0.011887057975709022,-0.0031914376830044933,0.00864692614613516,0.01974880071881502,0.03653372776885084,0.048315693789321226,0.05049809550910438,-0.0351987602745849,-0.034708284252708665,-0.03467712303111332,-0.03504040297108305,-0.03484941262670135,-0.03485817600188504,-0.03482669048652106,-0.03385350785684017
hrs_18,-0.03385374862036498,0.014785951683963645,-0.21834378636385549,0.02741560378241363,0.01808983602609343,0.0018870609070469637,-0.0031265864428434587,-0.004433697466863007,0.0028652593975825006,0.010673262562529744,0.019506667791584525,0.026165691667655384,0.005946196617258088,-0.020004962379128032,-0.0015307130396230158,0.0031674385656241793,-0.0036661573586064733,-0.007526034066494675,-0.01409812013021408,0.012224917855218067,-0.000896628926291383,-0.0050187329292177675,-0.016557474906366422,-0.010480206614526637,-0.01293142573453647,-0.015096858114529663,-0.0001788889045148141,-0.00017888890451482148,-0.00017888890451482007,0.0010825098187078103,-0.00018177106279716502,-0.000181771062797158,-0.0001817710627971462,-0.043485577684945716,-0.04348557768494716,-0.043485577684947256,-0.0434855776849461,-0.04348557768494527,-0.043574468085108065,-0.04357446808510813,-0.04357446808510582,-0.04357446808510617,-0.04357446808510719,1.0,-0.04357446808510883,-0.04348557768494745,-0.04357446808510923,-0.04357446808510836,-0.0435744680851076,-0.043574468085107135,-0.04348557768494668,-0.04348557768494545,-0.043485577684945514,-0.043485577684946285,-0.04348557768494623,-0.043485577684947235,-0.04348557768494722,-5.5706410066744224e-05,-0.035708281848405354,-0.025783683600567063,-0.0172813560236728,-0.011748551716998424,-0.012825926000320724,-0.018849273714972047,-0.011919500953750859,-0.003228120438416042,0.00861402926898746,0.019726814402770226,0.03652077485241642,0.04830661963470054,-0.03384329685785701,-0.033700188491713336,-0.033619465021581245,-0.033891266581754856,-0.03387035793164169,-0.03393859456794613,-0.033963694873111495,-0.02092442778453845
