,count,mean,std,min,25%,50%,75%,max
348,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
349,9438.0,24.419294342021566,5.63388848097333,7.0,20.3,24.8,28.9,36.7
350,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
351,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
352,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
353,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
354,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
355,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
356,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
357,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
358,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
359,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
360,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
361,9438.0,24.514166136893508,5.611081208539436,7.0,20.6,24.9,28.7,37.2
362,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
363,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
364,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
365,9438.0,24.721916719643982,5.516413507089968,7.4,20.6,25.2,29.2,36.6
366,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
367,9438.0,24.721916719643982,5.516413507089968,7.4,20.6,25.2,29.2,36.6
368,9438.0,24.514166136893508,5.611081208539436,7.0,20.6,24.9,28.7,37.2
369,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
370,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
371,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
