,count,mean,std,min,25%,50%,75%,max
88,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
89,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
90,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
91,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
92,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
93,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
94,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
95,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
96,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
97,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
98,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
100,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
102,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
103,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
104,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
105,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
107,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
108,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
109,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
110,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
111,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
112,9438.0,0.15991205763933036,1.613503183037289,0.0,0.0,0.0,0.0,82.5
113,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
114,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
115,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
116,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
117,9438.0,0.15991205763933036,1.613503183037289,0.0,0.0,0.0,0.0,82.5
118,9438.0,0.15991205763933036,1.613503183037289,0.0,0.0,0.0,0.0,82.5
119,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
120,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
121,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
122,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
123,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
124,8541.0,0.16368106779065683,1.3990074211070482,0.0,0.0,0.0,0.0,52.0
125,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
126,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
127,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
128,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
129,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
130,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
131,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
132,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
133,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
134,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
135,9438.0,0.15991205763933036,1.613503183037289,0.0,0.0,0.0,0.0,82.5
136,9438.0,0.15991205763933036,1.613503183037289,0.0,0.0,0.0,0.0,82.5
137,9438.0,0.15991205763933036,1.613503183037289,0.0,0.0,0.0,0.0,82.5
138,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
139,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
140,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
141,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
142,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
143,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
144,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
145,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
146,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
147,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
148,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
149,9438.0,0.15991205763933036,1.613503183037289,0.0,0.0,0.0,0.0,82.5
150,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
151,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
152,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
154,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
155,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
156,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
157,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
158,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
159,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
161,9438.0,0.15991205763933036,1.613503183037289,0.0,0.0,0.0,0.0,82.5
162,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
163,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
164,9438.0,0.15991205763933036,1.613503183037289,0.0,0.0,0.0,0.0,82.5
165,9438.0,0.15991205763933036,1.613503183037289,0.0,0.0,0.0,0.0,82.5
166,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
167,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
169,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
170,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
171,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
172,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
173,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
174,8857.0,0.2253866997854804,1.8334711155146717,0.0,0.0,0.0,0.0,56.0
175,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
176,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
177,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
178,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
179,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
180,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
181,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
182,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
183,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
184,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
186,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
187,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
188,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
189,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
191,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
192,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
193,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
194,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
195,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
196,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
197,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
201,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
202,9438.0,0.16139542275905913,1.3880404650605995,0.0,0.0,0.0,0.0,49.5
203,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
204,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
205,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
206,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
207,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
208,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
209,9438.0,0.15991205763933036,1.613503183037289,0.0,0.0,0.0,0.0,82.5
210,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
211,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
212,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
213,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
214,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
215,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
216,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
217,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
218,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
219,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
220,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
221,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
222,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
223,9438.0,0.15991205763933036,1.613503183037289,0.0,0.0,0.0,0.0,82.5
224,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
225,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
226,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
227,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
228,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
229,5469.0,0.23150484549277744,1.5395720029574136,0.0,0.0,0.0,0.0,40.0
230,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
231,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
232,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
233,9438.0,0.16139542275905913,1.3880404650605995,0.0,0.0,0.0,0.0,49.5
234,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
235,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
236,9438.0,0.16139542275905913,1.3880404650605995,0.0,0.0,0.0,0.0,49.5
237,7676.0,0.24905549765502866,1.7396386854771413,0.0,0.0,0.0,0.0,50.5
238,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
241,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
242,9438.0,0.16139542275905913,1.3880404650605995,0.0,0.0,0.0,0.0,49.5
243,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
244,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
245,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
246,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
247,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
248,9463.0,0.25552150480820035,2.125943012596946,0.0,0.0,0.0,0.0,119.5
249,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
250,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
251,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
252,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
253,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
254,9438.0,0.16139542275905913,1.3880404650605995,0.0,0.0,0.0,0.0,49.5
255,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
256,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
257,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
258,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
259,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
260,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
261,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
262,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
263,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
265,9438.0,0.16139542275905913,1.3880404650605995,0.0,0.0,0.0,0.0,49.5
266,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
267,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
268,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
269,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
270,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
271,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
272,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
273,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
274,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
275,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
276,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
277,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
278,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
279,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
280,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
281,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
282,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
283,9438.0,0.16139542275905913,1.3880404650605995,0.0,0.0,0.0,0.0,49.5
284,9438.0,0.17808328035600762,1.567610159922904,0.0,0.0,0.0,0.0,62.5
285,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
286,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
287,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
288,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
289,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
290,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
291,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
292,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
293,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
294,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
295,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
296,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
297,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
298,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
299,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
300,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
301,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
302,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
303,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
304,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
305,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
307,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
308,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
309,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
310,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
312,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
314,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
315,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
316,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
317,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
318,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
319,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
320,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
321,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
322,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
323,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
324,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
325,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
326,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
327,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
328,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
329,9438.0,0.2432189023098114,2.146495550970883,0.0,0.0,0.0,0.0,78.5
330,8684.0,0.16092814371257486,1.4703430425612758,0.0,0.0,0.0,0.0,54.5
331,9438.0,0.25749629158720067,2.219900028677642,0.0,0.0,0.0,0.0,98.0
332,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
333,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
334,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
335,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
336,9438.0,0.19539097266369992,1.5405056737922356,0.0,0.0,0.0,0.0,71.5
337,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
338,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
339,9438.0,0.18028183937274847,1.6600128706652697,0.0,0.0,0.0,0.0,61.0
340,9438.0,0.256198347107438,2.128716383758133,0.0,0.0,0.0,0.0,119.5
