,time,sbi,station_id,tot,PrecpHour,UVI,td,HUMD,H_24R,PRES,TEMP,WDSE,comfort,WD_E,WD_ENE,WD_ESE,WD_N,WD_NE,WD_NNE,WD_NNW,WD_NW,WD_S,WD_SE,WD_SSE,WD_SSW,WD_SW,WD_W,WD_WNW,WD_WSW,wkdy_0,wkdy_1,wkdy_2,wkdy_3,wkdy_4,wkdy_5,wkdy_6,hrs_0,hrs_1,hrs_10,hrs_11,hrs_12,hrs_13,hrs_14,hrs_15,hrs_16,hrs_17,hrs_18,hrs_19,hrs_2,hrs_20,hrs_21,hrs_22,hrs_23,hrs_3,hrs_4,hrs_5,hrs_6,hrs_7,hrs_8,hrs_9,holiday,lat,lng,cat_hospital_500,cat_college_500,cat_train_500,cat_hospital_1000,cat_college_1000,cat_train_1000,sbi_1h,sbi_2h,sbi_3h,sbi_4h,sbi_5h,sbi_6h,sbi_7h,sbi_8h,sbi_9h,sbi_10h,sbi_11h,sbi_12h,sbi_1d,sbi_2d,sbi_3d,sbi_4d,sbi_5d,sbi_6d,sbi_7d,y_sbi,percet
1650,2020-07-22 07:00:00,22,2,48,0.0,8,20.6,71.0,0.0,1003.7,29.7,0.7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,25.041254,121.55742,True,False,False,True,False,False,33.0,34.0,33.0,12.0,8.0,8.0,1.0,1.0,1.0,10.0,12.0,23.0,12.0,20.0,4.0,19.0,8.0,19.0,23.0,4.0,45.83
1651,2020-07-22 08:00:00,4,2,48,0.0,8,20.5,66.0,0.0,1003.8,31.1,0.2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,25.041254,121.55742,True,False,False,True,False,False,22.0,33.0,34.0,33.0,12.0,8.0,8.0,1.0,1.0,1.0,10.0,12.0,2.0,3.0,5.0,15.0,3.0,8.0,7.0,5.0,8.33
1652,2020-07-22 09:00:00,5,2,48,0.0,8,22.1,58.0,0.0,1003.7,32.5,1.1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,25.041254,121.55742,True,False,False,True,False,False,4.0,22.0,33.0,34.0,33.0,12.0,8.0,8.0,1.0,1.0,1.0,10.0,4.0,4.0,11.0,14.0,3.0,6.0,6.0,18.0,10.42
1653,2020-07-22 10:00:00,18,2,48,0.0,8,21.2,59.0,0.0,1003.4,32.9,0.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,5.0,4.0,22.0,33.0,34.0,33.0,12.0,8.0,8.0,1.0,1.0,1.0,20.0,22.0,10.0,24.0,5.0,5.0,9.0,18.0,37.5
1654,2020-07-22 11:00:00,18,2,48,0.0,7,22.7,59.0,0.0,1003.0,32.9,2.5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,18.0,5.0,4.0,22.0,33.0,34.0,33.0,12.0,8.0,8.0,1.0,1.0,18.0,14.0,9.0,32.0,4.0,6.0,14.0,25.0,37.5
1655,2020-07-22 12:00:00,25,2,48,0.0,7,22.1,66.0,0.0,1002.5,32.6,0.9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,18.0,18.0,5.0,4.0,22.0,33.0,34.0,33.0,12.0,8.0,8.0,1.0,33.0,20.0,20.0,28.0,9.0,13.0,43.0,12.0,52.08
1656,2020-07-22 13:00:00,12,2,48,0.0,6,23.1,65.0,0.0,1002.2,32.9,0.9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,25.0,18.0,18.0,5.0,4.0,22.0,33.0,34.0,33.0,12.0,8.0,8.0,26.0,14.0,11.0,28.0,7.0,9.0,16.0,10.0,25.0
1657,2020-07-22 14:00:00,10,2,48,0.0,7,23.5,63.0,0.0,1001.9,33.0,1.4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,12.0,25.0,18.0,18.0,5.0,4.0,22.0,33.0,34.0,33.0,12.0,8.0,24.0,14.0,9.0,24.0,2.0,10.0,8.0,7.0,20.83
1658,2020-07-22 15:00:00,7,2,48,0.0,7,22.9,62.0,0.0,1001.6,33.0,0.4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,10.0,12.0,25.0,18.0,18.0,5.0,4.0,22.0,33.0,34.0,33.0,12.0,26.0,11.0,10.0,18.0,7.0,23.0,3.0,16.0,14.58
1659,2020-07-22 16:00:00,16,2,48,0.0,7,23.6,62.0,0.0,1001.4,32.6,1.1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,7.0,10.0,12.0,25.0,18.0,18.0,5.0,4.0,22.0,33.0,34.0,33.0,21.0,17.0,3.0,17.0,14.0,9.0,7.0,24.0,33.33
1660,2020-07-22 17:00:00,24,2,48,0.0,7,23.8,61.0,0.0,1001.3,32.7,0.2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,16.0,7.0,10.0,12.0,25.0,18.0,18.0,5.0,4.0,22.0,33.0,34.0,22.0,16.0,5.0,16.0,16.0,11.0,24.0,37.0,50.0
1661,2020-07-22 18:00:00,37,2,48,0.0,0,23.2,63.0,0.0,1001.4,31.6,0.1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,24.0,16.0,7.0,10.0,12.0,25.0,18.0,18.0,5.0,4.0,22.0,33.0,35.0,15.0,9.0,25.0,31.0,31.0,31.0,15.0,77.08
1662,2020-07-22 19:00:00,15,2,48,0.0,0,24.0,62.0,0.0,1001.2,31.2,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,37.0,24.0,16.0,7.0,10.0,12.0,25.0,18.0,18.0,5.0,4.0,22.0,23.0,3.0,9.0,31.0,38.0,30.0,14.0,22.0,31.25
1663,2020-07-22 20:00:00,22,2,48,0.0,0,24.2,66.0,0.0,1001.2,30.5,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,15.0,37.0,24.0,16.0,7.0,10.0,12.0,25.0,18.0,18.0,5.0,4.0,12.0,11.0,3.0,22.0,32.0,11.0,38.0,18.0,45.83
1664,2020-07-22 21:00:00,18,2,48,0.0,0,24.1,67.0,0.0,1001.6,29.9,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,22.0,15.0,37.0,24.0,16.0,7.0,10.0,12.0,25.0,18.0,18.0,5.0,10.0,2.0,1.0,19.0,20.0,4.0,20.0,4.0,37.5
1665,2020-07-22 22:00:00,4,2,48,0.0,0,23.6,69.0,0.0,1002.3,29.1,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,18.0,22.0,15.0,37.0,24.0,16.0,7.0,10.0,12.0,25.0,18.0,18.0,1.0,5.0,1.0,18.0,4.0,0.0,2.0,0.0,8.33
1666,2020-07-22 23:00:00,0,2,48,0.0,0,24.0,73.0,0.0,1002.2,28.8,0.1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,4.0,18.0,22.0,15.0,37.0,24.0,16.0,7.0,10.0,12.0,25.0,18.0,1.0,1.0,6.0,3.0,1.0,1.0,2.0,1.0,0.0
1667,2020-07-23 00:00:00,1,2,48,0.0,0,24.3,76.0,0.0,1001.5,28.4,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,0.0,4.0,18.0,22.0,15.0,37.0,24.0,16.0,7.0,10.0,12.0,25.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,4.0,2.08
1668,2020-07-23 01:00:00,4,2,48,0.0,0,23.8,77.0,0.0,1001.4,27.8,0.3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,1.0,0.0,4.0,18.0,22.0,15.0,37.0,24.0,16.0,7.0,10.0,12.0,8.0,16.0,21.0,9.0,7.0,0.0,6.0,13.0,8.33
1669,2020-07-23 02:00:00,13,2,48,0.0,0,24.1,80.0,0.0,1001.3,27.4,0.3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,4.0,1.0,0.0,4.0,18.0,22.0,15.0,37.0,24.0,16.0,7.0,10.0,8.0,11.0,32.0,5.0,13.0,1.0,9.0,10.0,27.08
1670,2020-07-23 03:00:00,10,2,48,0.0,0,24.0,80.0,0.0,1001.4,27.3,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,13.0,4.0,1.0,0.0,4.0,18.0,22.0,15.0,37.0,24.0,16.0,7.0,12.0,9.0,34.0,4.0,7.0,8.0,19.0,32.0,20.83
1671,2020-07-23 04:00:00,32,2,48,0.0,0,24.0,81.0,0.0,1001.9,27.2,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,10.0,13.0,4.0,1.0,0.0,4.0,18.0,22.0,15.0,37.0,24.0,16.0,33.0,9.0,35.0,9.0,2.0,12.0,21.0,36.0,66.67
1672,2020-07-23 05:00:00,36,2,48,0.0,7,23.8,83.0,0.0,1002.1,26.8,0.5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,32.0,10.0,13.0,4.0,1.0,0.0,4.0,18.0,22.0,15.0,37.0,24.0,34.0,13.0,32.0,2.0,12.0,12.0,22.0,39.0,75.0
1673,2020-07-23 06:00:00,39,2,48,0.0,7,23.5,79.0,0.0,1002.6,27.9,0.8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,36.0,32.0,10.0,13.0,4.0,1.0,0.0,4.0,18.0,22.0,15.0,37.0,33.0,20.0,37.0,7.0,16.0,13.0,26.0,30.0,81.25
1674,2020-07-23 07:00:00,30,2,48,0.0,7,22.0,70.0,0.0,1002.8,30.4,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,25.041254,121.55742,True,False,False,True,False,False,39.0,36.0,32.0,10.0,13.0,4.0,1.0,0.0,4.0,18.0,22.0,15.0,22.0,12.0,20.0,4.0,19.0,8.0,19.0,11.0,62.5
1675,2020-07-23 08:00:00,11,2,48,0.0,7,22.0,64.0,0.0,1002.6,32.1,0.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,25.041254,121.55742,True,False,False,True,False,False,30.0,39.0,36.0,32.0,10.0,13.0,4.0,1.0,0.0,4.0,18.0,22.0,4.0,2.0,3.0,5.0,15.0,3.0,8.0,3.0,22.92
1676,2020-07-23 09:00:00,3,2,48,0.0,7,21.5,58.0,0.0,1002.4,33.5,0.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,25.041254,121.55742,True,False,False,True,False,False,11.0,30.0,39.0,36.0,32.0,10.0,13.0,4.0,1.0,0.0,4.0,18.0,5.0,4.0,4.0,11.0,14.0,3.0,6.0,16.0,6.25
1677,2020-07-23 10:00:00,16,2,48,0.0,6,22.9,54.0,0.0,1002.0,34.0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,3.0,11.0,30.0,39.0,36.0,32.0,10.0,13.0,4.0,1.0,0.0,4.0,18.0,20.0,22.0,10.0,24.0,5.0,5.0,16.0,33.33
1678,2020-07-23 11:00:00,16,2,48,0.0,6,23.4,61.0,0.0,1001.8,33.8,1.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,16.0,3.0,11.0,30.0,39.0,36.0,32.0,10.0,13.0,4.0,1.0,0.0,18.0,18.0,14.0,9.0,32.0,4.0,6.0,18.0,33.33
1679,2020-07-23 12:00:00,18,2,48,0.0,5,24.5,61.0,0.0,1001.5,34.0,1.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,16.0,16.0,3.0,11.0,30.0,39.0,36.0,32.0,10.0,13.0,4.0,1.0,25.0,33.0,20.0,20.0,28.0,9.0,13.0,18.0,37.5
1680,2020-07-23 13:00:00,18,2,48,0.0,4,24.7,61.0,0.0,1001.1,34.4,1.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,18.0,16.0,16.0,3.0,11.0,30.0,39.0,36.0,32.0,10.0,13.0,4.0,12.0,26.0,14.0,11.0,28.0,7.0,9.0,24.0,37.5
1681,2020-07-23 14:00:00,24,2,48,0.0,5,24.4,61.0,0.0,1000.5,33.9,1.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,18.0,18.0,16.0,16.0,3.0,11.0,30.0,39.0,36.0,32.0,10.0,13.0,10.0,24.0,14.0,9.0,24.0,2.0,10.0,21.0,50.0
1682,2020-07-23 15:00:00,21,2,48,0.0,6,25.6,64.0,0.0,1000.7,32.4,1.3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,24.0,18.0,18.0,16.0,16.0,3.0,11.0,30.0,39.0,36.0,32.0,10.0,7.0,26.0,11.0,10.0,18.0,7.0,23.0,35.0,43.75
1683,2020-07-23 16:00:00,35,2,48,0.7,7,25.8,91.0,10.5,1001.4,26.8,0.5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,21.0,24.0,18.0,18.0,16.0,16.0,3.0,11.0,30.0,39.0,36.0,32.0,16.0,21.0,17.0,3.0,17.0,14.0,9.0,35.0,72.92
1684,2020-07-23 17:00:00,35,2,48,0.2,7,25.1,82.0,0.0,1000.5,28.4,0.1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,35.0,21.0,24.0,18.0,18.0,16.0,16.0,3.0,11.0,30.0,39.0,36.0,24.0,22.0,16.0,5.0,16.0,16.0,11.0,25.0,72.92
1685,2020-07-23 18:00:00,25,2,48,0.0,0,23.9,82.0,0.0,1001.0,28.4,0.1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,35.0,35.0,21.0,24.0,18.0,18.0,16.0,16.0,3.0,11.0,30.0,39.0,37.0,35.0,15.0,9.0,25.0,31.0,31.0,19.0,52.08
1686,2020-07-23 19:00:00,19,2,48,0.0,0,25.2,80.0,0.0,1001.7,27.9,0.1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,25.0,35.0,35.0,21.0,24.0,18.0,18.0,16.0,16.0,3.0,11.0,30.0,15.0,23.0,3.0,9.0,31.0,38.0,30.0,9.0,39.58
1687,2020-07-23 20:00:00,9,2,48,0.0,0,24.8,83.0,0.0,1001.4,27.7,0.1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,19.0,25.0,35.0,35.0,21.0,24.0,18.0,18.0,16.0,16.0,3.0,11.0,22.0,12.0,11.0,3.0,22.0,32.0,11.0,1.0,18.75
1688,2020-07-23 21:00:00,1,2,48,0.0,0,24.5,84.0,0.0,1001.2,27.6,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,9.0,19.0,25.0,35.0,35.0,21.0,24.0,18.0,18.0,16.0,16.0,3.0,18.0,10.0,2.0,1.0,19.0,20.0,4.0,2.0,2.08
1689,2020-07-23 22:00:00,2,2,48,0.0,0,24.2,82.0,0.0,1001.1,28.0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,1.0,9.0,19.0,25.0,35.0,35.0,21.0,24.0,18.0,18.0,16.0,16.0,4.0,1.0,5.0,1.0,18.0,4.0,0.0,2.0,4.17
1690,2020-07-23 23:00:00,2,2,48,0.0,0,24.2,86.0,0.0,1001.1,27.3,0.2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,2.0,1.0,9.0,19.0,25.0,35.0,35.0,21.0,24.0,18.0,18.0,16.0,0.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,4.17
1691,2020-07-24 00:00:00,1,2,48,0.0,0,24.1,86.0,0.0,1000.9,26.8,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,2.0,2.0,1.0,9.0,19.0,25.0,35.0,35.0,21.0,24.0,18.0,18.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,2.08
1692,2020-07-24 01:00:00,1,2,48,0.0,0,23.7,87.0,0.0,1000.4,26.7,0.4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,1.0,2.0,2.0,1.0,9.0,19.0,25.0,35.0,35.0,21.0,24.0,18.0,4.0,8.0,16.0,21.0,9.0,7.0,0.0,14.0,2.08
1693,2020-07-24 02:00:00,14,2,48,0.0,0,24.0,86.0,0.0,1000.2,26.4,0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,1.0,1.0,2.0,2.0,1.0,9.0,19.0,25.0,35.0,35.0,21.0,24.0,13.0,8.0,11.0,32.0,5.0,13.0,1.0,24.0,29.17
1694,2020-07-24 03:00:00,24,2,48,0.0,0,23.9,87.0,0.0,1000.5,26.2,0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,14.0,1.0,1.0,2.0,2.0,1.0,9.0,19.0,25.0,35.0,35.0,21.0,10.0,12.0,9.0,34.0,4.0,7.0,8.0,22.0,50.0
1695,2020-07-24 04:00:00,22,2,48,0.0,0,23.9,88.0,0.0,1000.7,26.0,0.1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,24.0,14.0,1.0,1.0,2.0,2.0,1.0,9.0,19.0,25.0,35.0,35.0,32.0,33.0,9.0,35.0,9.0,2.0,12.0,22.0,45.83
1696,2020-07-24 05:00:00,22,2,48,0.0,8,23.6,87.0,0.0,1001.5,26.2,0.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,22.0,24.0,14.0,1.0,1.0,2.0,2.0,1.0,9.0,19.0,25.0,35.0,36.0,34.0,13.0,32.0,2.0,12.0,12.0,21.0,45.83
1697,2020-07-24 06:00:00,21,2,48,0.0,8,23.5,78.0,0.0,1001.8,27.5,0.2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,22.0,22.0,24.0,14.0,1.0,1.0,2.0,2.0,1.0,9.0,19.0,25.0,39.0,33.0,20.0,37.0,7.0,16.0,13.0,14.0,43.75
1698,2020-07-24 07:00:00,14,2,48,0.0,8,20.2,69.0,0.0,1001.8,29.8,0.2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,25.041254,121.55742,True,False,False,True,False,False,21.0,22.0,22.0,24.0,14.0,1.0,1.0,2.0,2.0,1.0,9.0,19.0,30.0,22.0,12.0,20.0,4.0,19.0,8.0,6.0,29.17
1699,2020-07-24 08:00:00,6,2,48,0.0,8,20.4,62.0,0.0,1001.5,31.7,1.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,25.041254,121.55742,True,False,False,True,False,False,14.0,21.0,22.0,22.0,24.0,14.0,1.0,1.0,2.0,2.0,1.0,9.0,11.0,4.0,2.0,3.0,5.0,15.0,3.0,12.0,12.5
1700,2020-07-24 09:00:00,12,2,48,0.0,8,21.2,58.0,0.0,1001.1,33.1,1.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,25.041254,121.55742,True,False,False,True,False,False,6.0,14.0,21.0,22.0,22.0,24.0,14.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,4.0,4.0,11.0,14.0,3.0,21.0,25.0
1701,2020-07-24 10:00:00,21,2,48,0.0,8,21.5,54.0,0.0,1000.8,34.3,1.0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.041254,121.55742,True,False,False,True,False,False,12.0,6.0,14.0,21.0,22.0,22.0,24.0,14.0,1.0,1.0,2.0,2.0,16.0,18.0,20.0,22.0,10.0,24.0,5.0,15.0,43.75
