,model,name,sno,results,best_param,RMSE,time
3,Adaboost ,All_Feature,171,"[3.611548729587472, 2.5309873356459, 2.5309873356459]","{'learning_rate': 1e-07, 'loss': 'square', 'n_estimators': 140}",2.797690747,89.59145689
4,XGBoost,All_Feature,171,"[2.835190741749136, 2.7077001828174527, 2.6811689816215565]","{'booster': 'gblinear', 'eta': 5e-20, 'max_depth': 10, 'min_child_weight': 2, 'n_estimators': 195}",2.887308667,28.81493211
0,Lasso ,All_Feature,172,"[3.544012593421143, 3.6224836086761463, 3.6823584598194636]",{'alpha': 0.05},3.404490297,1.906873703
1,Ridge ,All_Feature,172,"[3.530644072406917, 3.527327881006321, 3.5458122210634553]",{'alpha': 10.0},3.468767381,10.8888545
2,Random Forest ,All_Feature,172,"[3.7205362654986636, 3.600417880243461, 3.6279053756658897]","{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 125}",3.477753174,131.4096901
3,Adaboost ,All_Feature,172,"[4.098563358196472, 3.5506828291165937, 3.550642800249437]","{'learning_rate': 1e-07, 'loss': 'square', 'n_estimators': 150}",3.497185129,88.08347988
4,XGBoost,All_Feature,172,"[4.072054795276193, 3.654722682522747, 3.655880124404602]","{'booster': 'gblinear', 'eta': 2e-20, 'max_depth': 50, 'min_child_weight': 4, 'n_estimators': 105}",3.522171052,27.69335079
0,Lasso ,All_Feature,173,"[6.4124048734693915, 6.432460858263623, 6.58006587621462]",{'alpha': 0.08},6.171825154,1.81810689
1,Ridge ,All_Feature,173,"[6.533583971758719, 6.4163992760564845, 6.579386263714505]",{'alpha': 10.0},6.248942336,10.74922752
2,Random Forest ,All_Feature,173,"[6.464558140733523, 6.372005629126211, 6.3679235168802295]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 190}",6.168356556,144.7440422
3,Adaboost ,All_Feature,173,"[7.489667466438597, 6.581367673478083, 6.580605148353774]","{'learning_rate': 0.001, 'loss': 'square', 'n_estimators': 95}",6.273869818,67.35889316
4,XGBoost,All_Feature,173,"[6.997363085936512, 6.597289653652147, 6.624184305976957]","{'booster': 'gblinear', 'eta': 1e-15, 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 160}",6.436771846,28.41899204
0,Lasso ,All_Feature,174,"[5.85088146728443, 5.843324879371477, 6.180759630255757]",{'alpha': 0.043000000000000003},5.436612547,1.854006767
1,Ridge ,All_Feature,174,"[5.7741599261112375, 5.806268557646749, 5.781923553369831]",{'alpha': 20.0},5.409736211,10.90880275
2,Random Forest ,All_Feature,174,"[6.111030749005164, 6.057099845693486, 6.057099845693486]","{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 160}",5.567027843,125.8515804
3,Adaboost ,All_Feature,174,"[7.480121170762868, 5.7919686856986745, 5.787140599206719]","{'learning_rate': 7e-06, 'loss': 'square', 'n_estimators': 25}",5.425650796,44.69847131
4,XGBoost,All_Feature,174,"[6.669788408992547, 6.107708900252797, 6.096310473689378]","{'booster': 'gblinear', 'eta': 6.000000000000001e-16, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 190}",5.677925146,28.9455843
0,Lasso ,All_Feature,175,"[6.533636756546597, 6.529281005229148, 6.841607322233049]",{'alpha': 0.018000000000000002},6.094024182,1.828080177
1,Ridge ,All_Feature,175,"[6.558418962752167, 6.558418962631933, 6.551967288406463]",{'alpha': 1e-09},6.138044821,10.71930957
2,Random Forest ,All_Feature,175,"[6.718552560308991, 6.741225679901219, 6.738010041399116]","{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 115}",6.264389525,122.9498322
3,Adaboost ,All_Feature,175,"[8.109144728636643, 6.555781330439988, 6.5707691330700255]","{'learning_rate': 0.0005, 'loss': 'square', 'n_estimators': 60}",6.138373792,66.14613247
4,XGBoost,All_Feature,175,"[7.436664021856996, 6.795954407573989, 6.81063349626697]","{'booster': 'gblinear', 'eta': 6.000000000000001e-19, 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 180}",6.281672323,28.3987565
0,Lasso ,All_Feature,176,"[5.624771158423119, 5.6359039570744125, 6.522961871931149]",{'alpha': 0.02},5.722851034,1.85799861
1,Ridge ,All_Feature,176,"[5.373460941938747, 5.363452397150102, 5.373460941938747]",{'alpha': 1.0},5.365899249,10.77416229
2,Random Forest ,All_Feature,176,"[5.584694094869298, 5.493580210546921, 5.492334867111538]","{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 185}",5.6859556,173.2209501
3,Adaboost ,All_Feature,176,"[6.701282858603122, 5.376362861765434, 5.381715661811752]","{'learning_rate': 0.006, 'loss': 'square', 'n_estimators': 120}",5.403864353,88.36473012
4,XGBoost,All_Feature,176,"[6.524566367052929, 6.713093510917941, 6.735231357966316]","{'booster': 'gblinear', 'eta': 8e-20, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 195}",6.415660902,29.01862526
0,Lasso ,All_Feature,177,"[2.9730015343318232, 2.9730015261742344, 3.2262867992967856]",{'alpha': 1e-09},3.1432954,1.831072569
1,Ridge ,All_Feature,177,"[2.937766430544919, 2.925197292004578, 2.919534746869229]",{'alpha': 57.0},3.12618076,10.84799886
2,Random Forest ,All_Feature,177,"[3.128032795859807, 3.061897584817682, 3.0621609885945067]","{'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 160}",3.19081557,145.7945645
3,Adaboost ,All_Feature,177,"[4.547351511245493, 2.9212504809795092, 2.9212504809795092]","{'learning_rate': 0.0001, 'loss': 'square', 'n_estimators': 20}",3.09706019,44.60970712
4,XGBoost,All_Feature,177,"[3.3192187553162853, 3.302579693415855, 3.2999276816546916]","{'booster': 'gblinear', 'eta': 7e-17, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 165}",3.541002076,28.08089828
0,Lasso ,All_Feature,178,"[2.9953558023321154, 2.995355814658582, 3.343309285523277]",{'alpha': 1e-09},2.841828153,1.846028805
1,Ridge ,All_Feature,178,"[2.9703864216514777, 2.970386421701867, 2.9700707636682484]",{'alpha': 9.9e-08},2.835500478,10.86192632
2,Random Forest ,All_Feature,178,"[2.9497856157412365, 2.945547783107202, 2.9419852619027846]","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 170}",2.854204584,136.8366539
3,Adaboost ,All_Feature,178,"[3.3441311500377844, 2.9750565652126375, 2.9714234538647952]","{'learning_rate': 0.0008, 'loss': 'square', 'n_estimators': 65}",2.839436089,57.95901299
4,XGBoost,All_Feature,178,"[3.0248261130650422, 3.426613191312226, 3.397059386581156]","{'booster': 'gblinear', 'eta': 6.000000000000001e-15, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 195}",3.073188697,28.46329594
0,Lasso ,All_Feature,179,"[3.988706142372333, 3.9968745445041005, 4.077344933007906]",{'alpha': 0.018000000000000002},3.636764034,1.909893513
1,Ridge ,All_Feature,179,"[3.8349134045710223, 3.837566855440028, 3.8480049044060975]",{'alpha': 30.0},3.543838565,11.11424804
2,Random Forest ,All_Feature,179,"[4.021421900389329, 3.987726906467237, 3.9873342031384182]","{'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 125}",3.70846227,146.1743135
3,Adaboost ,All_Feature,179,"[5.522883892603855, 3.862762295453668, 3.86318741384059]","{'learning_rate': 0.0002, 'loss': 'square', 'n_estimators': 20}",3.530396837,43.91556478
4,XGBoost,All_Feature,179,"[5.160066516566172, 4.205340298604904, 4.191178456942094]","{'booster': 'gblinear', 'eta': 2e-17, 'max_depth': 20, 'min_child_weight': 4, 'n_estimators': 195}",3.973306827,28.18003964
0,Lasso ,All_Feature,180,"[1.7357501402097841, 1.7390546482931992, 1.7669704645935116]",{'alpha': 0.015},1.825814077,1.894903183
1,Ridge ,All_Feature,180,"[1.7119262519301286, 1.70908079927802, 1.724967513418399]",{'alpha': 60.0},1.825488731,11.05739951
2,Random Forest ,All_Feature,180,"[1.8756238615889076, 1.7149295108228053, 1.7190662153566767]","{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 145}",1.843328793,117.3263142
3,Adaboost ,All_Feature,180,"[2.5855409189129306, 1.7269116332236218, 1.7269116332236218]","{'learning_rate': 0.001, 'loss': 'square', 'n_estimators': 100}",1.836128742,73.98220325
4,XGBoost,All_Feature,180,"[2.691157114082873, 1.8493705437670924, 1.852296495569176]","{'booster': 'gblinear', 'eta': 4e-17, 'max_depth': 10, 'min_child_weight': 2, 'n_estimators': 190}",1.946577177,28.31526351
0,Lasso ,All_Feature,181,"[5.182257616457708, 5.209357614823583, 6.092433509293108]",{'alpha': 0.031},4.836100988,1.851078987
1,Ridge ,All_Feature,181,"[4.998423943162236, 5.008274912027329, 4.994622571551893]",{'alpha': 4.0},4.716866625,10.7582078
2,Random Forest ,All_Feature,181,"[5.266455562247058, 5.199539470523997, 5.195254579160018]","{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 180}",4.790450362,177.5136118
3,Adaboost ,All_Feature,181,"[7.394367937084776, 4.990234525020197, 4.997318770437842]","{'learning_rate': 0.003, 'loss': 'square', 'n_estimators': 65}",4.755244389,66.26082563
4,XGBoost,All_Feature,181,"[5.739117221196091, 5.862679979006408, 5.909328554833865]","{'booster': 'gblinear', 'eta': 3e-17, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 180}",4.984150907,29.10316062
0,Lasso ,All_Feature,182,"[5.304656580496235, 5.302387132866119, 5.659983664092318]",{'alpha': 0.016},5.054769116,1.806129456
1,Ridge ,All_Feature,182,"[5.400980432985713, 5.375488477360376, 5.426025161634472]",{'alpha': 4.0},5.090945065,10.90190482
2,Random Forest ,All_Feature,182,"[5.390762132066967, 5.323375953111135, 5.333890273049528]","{'max_depth': 50, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 60}",5.04660393,125.6003277
3,Adaboost ,All_Feature,182,"[6.295884277258057, 5.454318766521589, 5.4537503878661715]","{'learning_rate': 0.004, 'loss': 'square', 'n_estimators': 25}",5.184917938,43.68019295
4,XGBoost,All_Feature,182,"[5.813010550567292, 5.630800628242017, 5.613234956683404]","{'booster': 'gblinear', 'eta': 4e-17, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 180}",5.103200356,28.67530131
0,Lasso ,All_Feature,183,"[4.448219150553642, 4.448036022726296, 4.5886298807533]",{'alpha': 0.0007000000000000001},4.203722765,1.87195611
1,Ridge ,All_Feature,183,"[4.3906434715021065, 4.390643471593191, 4.389822826284227]",{'alpha': 9.9e-08},4.189502244,10.7831378
2,Random Forest ,All_Feature,183,"[4.502381312330915, 4.394836652759837, 4.394836652759837]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 180}",4.21136178,145.070179
3,Adaboost ,All_Feature,183,"[5.205668740833711, 4.391345806400334, 4.393494891790113]","{'learning_rate': 0.00030000000000000003, 'loss': 'square', 'n_estimators': 65}",4.189847082,60.31076527
4,XGBoost,All_Feature,183,"[6.377171304907386, 4.5932000148185335, 4.585497249637414]","{'booster': 'gblinear', 'eta': 5.999999999999999e-20, 'max_depth': 50, 'min_child_weight': 4, 'n_estimators': 195}",4.24769656,29.24082828
0,Lasso ,All_Feature,184,"[2.5808681000028573, 2.5802863416031028, 2.6085617504224485]",{'alpha': 0.027000000000000003},2.694027599,1.847061157
1,Ridge ,All_Feature,184,"[2.541344600724468, 2.5429163041110856, 2.5102934196248077]",{'alpha': 90.0},2.673743169,11.01451945
2,Random Forest ,All_Feature,184,"[2.561784989453663, 2.5730565934679905, 2.5727063587351573]","{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 165}",2.741819913,121.0742774
3,Adaboost ,All_Feature,184,"[5.123365566608122, 2.5095949473730013, 2.5095949473730013]","{'learning_rate': 1e-05, 'loss': 'square', 'n_estimators': 160}",2.655444436,96.90593863
4,XGBoost,All_Feature,184,"[2.6859703092349916, 2.9310830926011886, 2.9649389197844807]","{'booster': 'gblinear', 'eta': 1e-19, 'max_depth': 10, 'min_child_weight': 4, 'n_estimators': 195}",3.001883849,28.16425943
0,Lasso ,All_Feature,186,"[6.6169697090288855, 6.5905869586281565, 7.794750574028359]",{'alpha': 0.003},6.628240457,1.858993292
1,Ridge ,All_Feature,186,"[6.4419765737400665, 6.441976573944773, 6.439920513429436]",{'alpha': 9.9e-08},6.365557346,10.76718044
2,Random Forest ,All_Feature,186,"[6.271851638785144, 6.269823571878955, 6.269823571878955]","{'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 80}",6.147383982,133.5892727
3,Adaboost ,All_Feature,186,"[7.330182157101929, 6.598268692319543, 6.772559684887797]","{'learning_rate': 0.02, 'loss': 'square', 'n_estimators': 160}",6.864721377,96.05018878
4,XGBoost,All_Feature,186,"[6.572712472723284, 7.555192483585915, 7.537354133902683]","{'booster': 'gblinear', 'eta': 7e-18, 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 195}",7.105356199,29.0183897
0,Lasso ,All_Feature,187,"[3.8346785033810566, 3.8149454386348722, 3.965630367855564]",{'alpha': 0.035},3.775338664,1.861983538
1,Ridge ,All_Feature,187,"[3.788640822062236, 3.77110393881319, 3.808995218950805]",{'alpha': 20.0},3.744294623,10.82901549
2,Random Forest ,All_Feature,187,"[3.914885974086971, 3.8878438597418716, 3.8878438597418716]","{'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 180}",3.73324862,166.8006365
3,Adaboost ,All_Feature,187,"[4.831268978923439, 3.8560598288566585, 3.882958336107555]","{'learning_rate': 0.02, 'loss': 'square', 'n_estimators': 60}",3.809264189,65.84493232
4,XGBoost,All_Feature,187,"[4.633653509667817, 3.917342875941123, 3.911720702428338]","{'booster': 'gblinear', 'eta': 6.000000000000001e-19, 'max_depth': 20, 'min_child_weight': 4, 'n_estimators': 195}",3.863447744,28.46429944
0,Lasso ,All_Feature,188,"[2.966140635376541, 2.9695830408613304, 3.0443404758954387]",{'alpha': 0.011},3.078127732,1.817105532
1,Ridge ,All_Feature,188,"[2.8812729143050624, 2.8853226535686747, 2.8925900108833877]",{'alpha': 19.0},2.971072171,10.92874527
2,Random Forest ,All_Feature,188,"[3.0229315878159375, 2.9598988365001397, 2.95829771877062]","{'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 170}",3.06299705,136.5040708
3,Adaboost ,All_Feature,188,"[4.924742716946197, 2.8929620001422403, 2.8927446963764676]","{'learning_rate': 0.001, 'loss': 'square', 'n_estimators': 65}",2.981410027,59.60960698
4,XGBoost,All_Feature,188,"[3.3036057944307227, 3.187490303158325, 3.199267983514178]","{'booster': 'gblinear', 'eta': 6.999999999999999e-16, 'max_depth': 10, 'min_child_weight': 4, 'n_estimators': 190}",3.311684838,28.42198253
0,Lasso ,All_Feature,189,"[3.880408960677011, 3.880408960677011, 4.102199931088445]",{'alpha': 0.010000000000000002},4.121250759,1.84204483
1,Ridge ,All_Feature,189,"[3.75727795918194, 3.7572779591539174, 3.7577402033659255]",{'alpha': 9.9e-08},4.032606507,10.86890483
2,Random Forest ,All_Feature,189,"[3.649584860291901, 3.6279408501954817, 3.6271769195327224]","{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 60}",3.979899406,118.7117128
3,Adaboost ,All_Feature,189,"[5.275162195632829, 3.7570678421076433, 3.7538927863863543]","{'learning_rate': 0.002, 'loss': 'square', 'n_estimators': 10}",4.035494966,43.51462841
4,XGBoost,All_Feature,189,"[3.9566721932071474, 4.08625768143316, 4.079520639281151]","{'booster': 'gblinear', 'eta': 7e-17, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 170}",4.245255396,28.71516657
0,Lasso ,All_Feature,191,"[2.393742174577164, 2.4022598523236183, 2.392895202546752]",{'alpha': 0.0026000000000000003},2.88555714,1.84902072
1,Ridge ,All_Feature,191,"[2.3896888532144187, 2.3898277259611906, 2.4057533633661197]",{'alpha': 120.0},2.869993446,10.82705498
2,Random Forest ,All_Feature,191,"[3.0564767738708474, 2.5048798195499464, 2.5046679672476926]","{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 40}",2.855821404,113.1540463
3,Adaboost ,All_Feature,191,"[5.833983188154173, 2.4103273494103057, 2.41007437633524]","{'learning_rate': 0.0008, 'loss': 'square', 'n_estimators': 25}",2.89674874,44.66755295
4,XGBoost,All_Feature,191,"[3.767157093515092, 2.5730236275179594, 2.592225107530651]","{'booster': 'gblinear', 'eta': 3e-19, 'max_depth': 10, 'min_child_weight': 4, 'n_estimators': 190}",3.047792193,28.3312242
0,Lasso ,All_Feature,192,"[2.4423608817516342, 2.458799045195986, 2.439639838268572]",{'alpha': 0.024},2.885217005,1.835061073
1,Ridge ,All_Feature,192,"[2.432110721758475, 2.4270957166703266, 2.4543018486485115]",{'alpha': 60.0},2.830320941,10.80885291
2,Random Forest ,All_Feature,192,"[2.658118723728598, 2.465705609978064, 2.4637066948733977]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 175}",2.938363008,151.805644
3,Adaboost ,All_Feature,192,"[3.958395676180126, 2.457315402890394, 2.4578049318570923]","{'learning_rate': 0.001, 'loss': 'square', 'n_estimators': 165}",2.848324238,96.57079744
4,XGBoost,All_Feature,192,"[3.2311470887413427, 2.6711803489801076, 2.681441185722975]","{'booster': 'gblinear', 'eta': 9e-16, 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 175}",3.073430868,28.36713076
0,Lasso ,All_Feature,193,"[2.4145481048631567, 2.411379264177912, 2.548842550451276]",{'alpha': 0.006},2.590401334,1.915839672
1,Ridge ,All_Feature,193,"[2.4041183574835205, 2.4048258935058313, 2.4149999539454887]",{'alpha': 11.0},2.551781294,11.09729791
2,Random Forest ,All_Feature,193,"[2.6295431183513585, 2.493058613188563, 2.488260660380825]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 185}",2.514896265,142.2088208
3,Adaboost ,All_Feature,193,"[3.8447201946699887, 2.418029470042466, 2.4163796617781554]","{'learning_rate': 0.0004, 'loss': 'square', 'n_estimators': 100}",2.550564769,81.02535725
4,XGBoost,All_Feature,193,"[2.9415485566696358, 2.6819209886834536, 2.6538241023486737]","{'booster': 'gblinear', 'eta': 8e-18, 'max_depth': 20, 'min_child_weight': 4, 'n_estimators': 190}",2.902317942,28.30732393
0,Lasso ,All_Feature,194,"[3.9197276499302487, 3.9132511328991746, 3.946846253421616]",{'alpha': 0.017},3.664966872,1.860978603
1,Ridge ,All_Feature,194,"[3.882066714154022, 3.8859623330487585, 3.8666011499265007]",{'alpha': 70.0},3.625537485,10.86790729
2,Random Forest ,All_Feature,194,"[3.993495047543877, 3.956737631179852, 3.954901645978832]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 125}",3.707939322,139.6307151
3,Adaboost ,All_Feature,194,"[5.880011266215062, 3.8713721473338945, 3.8699788404966498]","{'learning_rate': 9e-06, 'loss': 'square', 'n_estimators': 120}",3.627664238,80.8229332
4,XGBoost,All_Feature,194,"[4.733163550390093, 4.140255697753383, 4.021473951628115]","{'booster': 'gblinear', 'eta': 8e-15, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 185}",3.768715588,29.00844598
0,Lasso ,All_Feature,195,"[4.890650030373141, 4.890650030373141, 5.851737727765455]",{'alpha': 0.010000000000000002},4.808062091,1.824093342
1,Ridge ,All_Feature,195,"[4.9513471695861115, 4.9390858356521505, 4.959969836452937]",{'alpha': 4.0},4.789220121,10.82705164
2,Random Forest ,All_Feature,195,"[4.690836506824551, 4.608652896789664, 4.613132983676259]","{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 80}",4.521406441,144.9893939
3,Adaboost ,All_Feature,195,"[5.405920824192509, 4.9981037071563215, 4.984857793711368]","{'learning_rate': 1e-08, 'loss': 'square', 'n_estimators': 15}",4.812159864,43.0060246
4,XGBoost,All_Feature,195,"[4.757967782331034, 5.622645358905358, 5.690786692343672]","{'booster': 'gblinear', 'eta': 6.000000000000001e-16, 'max_depth': 50, 'min_child_weight': 4, 'n_estimators': 170}",5.36654608,28.89072847
0,Lasso ,All_Feature,196,"[1.5818919420996573, 1.5770329481763794, 1.6540275418238113]",{'alpha': 0.023},1.712948905,1.84104228
1,Ridge ,All_Feature,196,"[1.5517965624188754, 1.5512224641687238, 1.5624295784002675]",{'alpha': 70.0},1.695881638,10.85397935
2,Random Forest ,All_Feature,196,"[1.6080246310646893, 1.588926070727126, 1.588926070727126]","{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 20}",1.712257312,96.62467074
3,Adaboost ,All_Feature,196,"[2.2864476992835923, 1.5630696996634108, 1.5633976624018544]","{'learning_rate': 8e-06, 'loss': 'square', 'n_estimators': 110}",1.707707837,81.71554327
4,XGBoost,All_Feature,196,"[1.7643366603912256, 1.6148970151680937, 1.6172258777320132]","{'booster': 'gblinear', 'eta': 7e-17, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 195}",1.773732796,28.5838573
0,Lasso ,All_Feature,197,"[4.000908066438882, 4.000908066438881, 4.099742120408692]",{'alpha': 0.010000000000000002},3.904465348,1.840040445
1,Ridge ,All_Feature,197,"[4.002360944449927, 4.007445422009569, 4.013353124797415]",{'alpha': 30.0},3.925034788,10.86092973
2,Random Forest ,All_Feature,197,"[4.068841257873504, 4.021551875671445, 4.022149123027038]","{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 175}",3.954042995,117.4220881
3,Adaboost ,All_Feature,197,"[5.039396150687653, 4.028550013398285, 4.029907765645949]","{'learning_rate': 0.004, 'loss': 'square', 'n_estimators': 20}",3.929806247,44.37533259
4,XGBoost,All_Feature,197,"[4.3777510659803145, 4.161372253172616, 4.101619353449173]","{'booster': 'gblinear', 'eta': 1e-19, 'max_depth': 20, 'min_child_weight': 2, 'n_estimators': 115}",4.06291998,27.75398827
0,Lasso ,All_Feature,201,"[2.909397099294402, 2.9130823990630876, 3.023178141230576]",{'alpha': 0.028},3.272156188,1.86896944
1,Ridge ,All_Feature,201,"[2.860218565827205, 2.8560164267461023, 2.869804190935906]",{'alpha': 20.0},3.220654153,10.79310751
2,Random Forest ,All_Feature,201,"[3.111640911508814, 2.9516940360974804, 2.9516940360974804]","{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 180}",3.283473821,122.4586997
3,Adaboost ,All_Feature,201,"[4.008062793330729, 2.869207966918447, 2.869207966918447]","{'learning_rate': 0.0001, 'loss': 'square', 'n_estimators': 100}",3.229176819,69.85521626
4,XGBoost,All_Feature,201,"[3.396187789213995, 3.073066119908963, 3.0630909668452353]","{'booster': 'gblinear', 'eta': 6.999999999999999e-20, 'max_depth': 10, 'min_child_weight': 4, 'n_estimators': 195}",3.394555284,29.00714469
0,Lasso ,All_Feature,202,"[5.1811160863890136, 5.142117037357451, 5.346965130280276]",{'alpha': 0.039},5.027062549,1.851021051
1,Ridge ,All_Feature,202,"[4.9966989976816745, 5.004136928359359, 5.011399169364287]",{'alpha': 30.0},4.942313411,11.03948998
2,Random Forest ,All_Feature,202,"[5.247567233471079, 5.223094847542283, 5.220735241183614]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 195}",4.989301524,162.8765323
3,Adaboost ,All_Feature,202,"[6.362850306060531, 5.010929802192834, 5.010929802192834]","{'learning_rate': 1e-05, 'loss': 'square', 'n_estimators': 180}",4.974806448,102.9757352
4,XGBoost,All_Feature,202,"[5.578041363037869, 5.3915402980557054, 5.383404780120669]","{'booster': 'gblinear', 'eta': 2.9999999999999997e-20, 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 185}",5.132999276,29.21485853
0,Lasso ,All_Feature,203,"[3.3142185738384944, 3.3142185517098897, 3.5306165526859807]",{'alpha': 1e-09},3.348479857,1.83206749
1,Ridge ,All_Feature,203,"[3.247523290888326, 3.247523290961865, 3.246935629526311]",{'alpha': 9.9e-08},3.28895565,10.84296989
2,Random Forest ,All_Feature,203,"[3.2896441000133394, 3.2739940010138513, 3.2665437904686283]","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 85}",3.364678816,119.3698823
3,Adaboost ,All_Feature,203,"[3.970604212991702, 3.2702562606317582, 3.2671043379245694]","{'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 50}",3.313046826,59.0590775
4,XGBoost,All_Feature,203,"[4.116126652160899, 3.5767330614402137, 3.5704311995598457]","{'booster': 'gblinear', 'eta': 8.999999999999999e-20, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 175}",3.573578201,29.04531598
0,Lasso ,All_Feature,204,"[3.8516922190411496, 3.859244503611107, 4.309612703507408]",{'alpha': 0.0030000000000000005},3.803298111,1.843034744
1,Ridge ,All_Feature,204,"[3.789606640924149, 3.7896066409281874, 3.7895754488827644]",{'alpha': 9.9e-08},3.727650078,10.86791229
2,Random Forest ,All_Feature,204,"[3.8741947262996863, 3.8456434147956235, 3.845135206737344]","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 175}",3.777234941,156.7455316
3,Adaboost ,All_Feature,204,"[4.286577626149721, 3.7933595891414336, 3.7953738796131047]","{'learning_rate': 6e-08, 'loss': 'square', 'n_estimators': 175}",3.731402254,96.46507978
4,XGBoost,All_Feature,204,"[3.9993301213710453, 4.197335385857518, 4.215748381466484]","{'booster': 'gblinear', 'eta': 1e-17, 'max_depth': 50, 'min_child_weight': 4, 'n_estimators': 195}",4.137504614,29.04355168
0,Lasso ,All_Feature,205,"[2.248250278210337, 2.243132748469577, 2.3513988498724183]",{'alpha': 0.02},2.260705337,1.835050583
1,Ridge ,All_Feature,205,"[2.237318641823703, 2.2410959666505774, 2.2422861836339694]",{'alpha': 30.0},2.242164499,10.84101415
2,Random Forest ,All_Feature,205,"[2.242077958452502, 2.2018750178434345, 2.202090827128522]","{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 195}",2.187819993,137.8095875
3,Adaboost ,All_Feature,205,"[3.0952930689557325, 2.2411061810134987, 2.2411061810134987]","{'learning_rate': 1e-05, 'loss': 'square', 'n_estimators': 140}",2.236613241,90.16492271
4,XGBoost,All_Feature,205,"[2.495870829278636, 2.3570439334117013, 2.344201215464813]","{'booster': 'gblinear', 'eta': 1e-17, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 195}",2.381316908,28.36613154
0,Lasso ,All_Feature,206,"[2.2899028782335833, 2.2876171484218766, 2.3533649020845275]",{'alpha': 0.007},2.338030879,1.831068993
1,Ridge ,All_Feature,206,"[2.246537001237328, 2.2507124359417405, 2.2564356398866297]",{'alpha': 26.0},2.234668708,10.85498309
2,Random Forest ,All_Feature,206,"[2.312888371985143, 2.218397183722184, 2.2183379322521963]","{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 65}",2.209481258,111.7582731
3,Adaboost ,All_Feature,206,"[3.268042311127304, 2.2595806918905486, 2.2595806918905486]","{'learning_rate': 1e-05, 'loss': 'square', 'n_estimators': 20}",2.262456326,44.35837865
