time,sbi,station_id,tot,CloudA,GloblRad,PrecpHour,SeaPres,UVI,Visb,WDGust,WSGust,td,HUMD,H_24R,PRES,TEMP,WDIR,WDSE
2021-01-10 06:00:00,48,1,180,0.0,0.0,0.0,1025.4,,0.01,120.0,7.6,4.2,56.0,0.0,1017.2,11.3,75.0,1.7
2021-01-10 07:00:00,52,1,180,0.0,0.0,0.0,1025.5,30.0,0.18,110.0,7.5,4.2,56.0,0.0,1017.4,11.6,77.0,1.5
2021-01-10 08:00:00,48,1,180,1.0,0.4,0.0,1025.8,30.0,0.77,100.0,7.0,5.2,56.0,0.0,1017.7,12.3,79.0,1.6
2021-01-10 09:00:00,38,1,180,3.0,1.0,0.0,1025.7,,2.03,130.0,10.6,5.8,52.0,0.0,1017.7,14.2,84.0,1.2
2021-01-10 10:00:00,34,1,180,5.0,0.9,0.0,1025.1,30.0,2.67,120.0,11.3,5.3,48.0,0.0,1017.2,14.6,79.0,0.9
2021-01-10 11:00:00,42,1,180,4.0,0.3,0.0,1024.0,,1.69,70.0,11.0,5.4,51.0,0.0,1016.3,14.2,81.0,1.8
2021-01-10 12:00:00,55,1,180,4.0,0.0,0.0,1023.0,,1.39,100.0,10.6,5.5,51.0,0.0,1015.0,14.5,85.0,1.6
2021-01-10 13:00:00,50,1,180,3.0,0.0,0.0,1022.6,30.0,1.1,90.0,11.5,5.8,53.0,0.0,1014.7,14.2,90.0,2.6
2021-01-10 14:00:00,52,1,180,2.0,0.0,0.0,1022.4,,0.68,90.0,10.9,6.8,57.0,0.0,1014.2,13.8,87.0,1.5
2021-01-10 15:00:00,63,1,180,0.0,0.0,0.0,1022.3,,0.24,120.0,10.5,6.8,59.0,0.0,1014.3,13.4,82.0,1.7
2021-01-10 16:00:00,64,1,180,0.0,0.0,0.0,1023.2,30.0,0.06,120.0,7.8,7.2,62.0,0.0,1015.1,13.4,74.0,1.3
2021-01-10 17:00:00,64,1,180,0.0,0.0,0.0,1023.5,,0.0,80.0,7.4,7.5,65.0,0.0,1015.5,13.0,77.0,1.1
2021-01-10 18:00:00,53,1,180,0.0,0.0,0.0,1023.9,,0.0,100.0,6.4,7.6,65.0,0.0,1016.0,13.2,91.0,1.0
2021-01-10 19:00:00,51,1,180,0.0,,0.0,1024.1,,0.0,120.0,7.1,7.9,65.0,0.0,1016.2,13.3,92.0,0.9
2021-01-10 20:00:00,34,1,180,0.0,,0.0,1024.2,,0.0,110.0,6.7,8.0,66.0,0.0,1016.1,13.2,77.0,1.1
2021-01-10 21:00:00,13,1,180,0.0,,0.0,1024.1,,0.0,100.0,6.7,8.3,66.0,0.0,1016.2,13.2,74.0,0.5
2021-01-10 22:00:00,1,1,180,0.0,,0.3,1024.2,,0.0,130.0,5.8,9.2,69.0,0.0,1016.4,13.1,75.0,0.4
2021-01-10 23:00:00,2,1,180,0.0,,0.3,1024.1,,0.0,60.0,8.6,9.2,73.0,0.0,1015.9,12.4,87.0,2.3
2021-01-11 00:00:00,7,1,180,0.0,,1.0,1024.5,,0.0,120.0,5.6,10.2,81.0,0.0,1016.4,11.7,80.0,1.6
2021-01-11 01:00:00,14,1,180,0.0,,0.7,1024.6,,0.0,90.0,5.4,10.3,85.0,0.5,1016.6,11.6,91.0,0.4
2021-01-11 02:00:00,12,1,180,0.0,,0.9,1023.9,,0.0,80.0,7.0,10.7,89.0,0.0,1015.9,11.4,80.0,1.3
2021-01-11 03:00:00,27,1,180,0.0,,0.7,1023.6,,0.0,120.0,6.7,11.2,92.0,0.5,1015.6,11.6,71.0,1.2
2021-01-11 04:00:00,93,1,180,0.0,,0.9,1023.6,,0.0,110.0,5.5,11.4,93.0,0.5,1015.5,11.6,83.0,1.5
2021-01-11 05:00:00,123,1,180,0.0,0.0,0.9,1024.1,,0.0,80.0,5.3,11.5,94.0,0.5,1016.0,11.6,0.0,0.2
2021-01-11 06:00:00,126,1,180,0.0,0.0,0.9,1024.9,,0.0,110.0,5.1,11.5,95.0,1.5,1016.8,11.7,91.0,0.6
2021-01-11 07:00:00,120,1,180,0.0,0.0,1.0,1025.6,4.0,0.04,120.0,5.2,11.5,95.0,1.5,1017.3,11.7,71.0,0.8
2021-01-11 08:00:00,112,1,180,0.0,0.0,1.0,1026.0,5.0,0.11,70.0,5.2,11.3,95.0,1.0,1017.9,11.5,78.0,0.8
2021-01-11 09:00:00,110,1,180,1.0,0.0,1.0,1025.9,,0.31,80.0,5.1,11.6,93.0,1.0,1017.8,11.7,92.0,0.9
2021-01-11 10:00:00,119,1,180,1.0,0.0,1.0,1024.8,7.0,0.33,90.0,5.7,11.3,93.0,0.5,1016.8,11.9,74.0,1.4
2021-01-11 11:00:00,120,1,180,1.0,0.0,1.0,1023.6,,0.27,70.0,5.7,11.2,93.0,0.5,1015.6,12.0,91.0,0.3
2021-01-11 12:00:00,121,1,180,1.0,0.0,1.0,1023.0,,0.19,90.0,4.3,11.4,93.0,0.5,1015.0,11.7,0.0,0.2
2021-01-11 13:00:00,123,1,180,1.0,0.0,1.0,1023.0,7.0,0.2,150.0,3.4,11.3,93.0,0.5,1014.8,11.6,0.0,0.2
2021-01-11 14:00:00,122,1,180,0.0,0.0,1.0,1023.0,,0.16,340.0,4.9,10.8,93.0,1.5,1014.8,11.4,0.0,0.0
2021-01-11 15:00:00,121,1,180,0.0,0.0,1.0,1023.5,,0.1,330.0,4.8,9.7,87.0,1.0,1015.3,10.5,338.0,0.3
2021-01-11 16:00:00,120,1,180,0.0,0.0,1.0,1023.9,15.0,0.02,310.0,2.3,9.8,83.0,0.0,1015.9,11.0,0.0,0.0
2021-01-11 17:00:00,114,1,180,0.0,0.0,1.0,1024.4,,0.0,270.0,2.1,9.6,84.0,0.5,1016.3,10.7,0.0,0.0
2021-01-11 18:00:00,114,1,180,0.0,0.0,1.0,1025.1,,0.0,260.0,2.5,9.3,87.0,0.5,1016.9,10.1,237.0,0.3
2021-01-11 19:00:00,117,1,180,0.0,,1.0,1025.4,,0.0,320.0,4.2,9.6,91.0,2.0,1017.3,10.1,0.0,0.2
2021-01-11 20:00:00,115,1,180,0.0,,1.0,1025.9,,0.0,310.0,4.9,9.1,91.0,1.5,1017.8,10.1,0.0,0.2
2021-01-11 21:00:00,119,1,180,0.0,,1.0,1026.0,,0.0,310.0,2.1,9.0,89.0,0.5,1017.9,9.9,0.0,0.0
2021-01-11 22:00:00,119,1,180,0.0,,1.0,1026.1,,0.0,300.0,2.2,8.7,87.0,0.5,1018.0,9.5,0.0,0.2
2021-01-11 23:00:00,117,1,180,0.0,,1.0,1026.1,,0.0,240.0,3.0,8.8,85.0,0.5,1017.8,9.3,0.0,0.0
2021-01-12 00:00:00,116,1,180,0.0,,0.9,1025.6,,0.0,200.0,3.2,8.8,88.0,0.5,1017.5,9.2,0.0,0.0
2021-01-12 01:00:00,114,1,180,0.0,,1.0,1025.4,,0.0,280.0,2.1,8.6,91.0,0.5,1017.2,9.0,0.0,0.0
2021-01-12 02:00:00,113,1,180,0.0,,1.0,1025.0,,0.0,210.0,3.8,8.2,91.0,0.5,1016.8,8.7,194.0,1.0
2021-01-12 03:00:00,113,1,180,0.0,,0.9,1024.7,,0.0,220.0,3.7,8.1,91.0,0.0,1016.5,8.4,0.0,0.0
2021-01-12 04:00:00,114,1,180,0.0,,0.9,1024.5,,0.0,220.0,1.9,8.4,89.0,0.5,1016.4,8.5,0.0,0.0
2021-01-12 05:00:00,112,1,180,0.0,0.0,0.4,1024.6,,0.0,160.0,3.5,7.7,87.0,0.0,1016.4,8.5,0.0,0.2
2021-01-12 06:00:00,118,1,180,0.0,0.0,0.0,1024.6,,0.0,180.0,2.8,7.8,86.0,0.0,1016.6,8.9,0.0,0.2
2021-01-12 07:00:00,106,1,180,0.0,0.0,0.0,1025.1,8.0,0.04,170.0,2.6,7.8,83.0,0.0,1016.9,9.0,0.0,0.2
2021-01-12 08:00:00,94,1,180,0.0,0.0,0.0,1025.7,8.0,0.1,160.0,2.2,8.3,83.0,0.0,1017.5,9.2,0.0,0.1
2021-01-12 09:00:00,64,1,180,1.0,0.0,0.0,1025.6,,0.22,170.0,2.2,8.2,81.0,0.0,1017.6,9.6,207.0,0.4
2021-01-12 10:00:00,51,1,180,1.0,0.0,0.0,1024.8,9.0,0.41,150.0,4.0,7.4,72.0,0.0,1016.8,10.5,180.0,0.3
2021-01-12 11:00:00,59,1,180,1.0,0.0,0.0,1023.6,,0.42,170.0,3.4,6.4,61.0,0.0,1015.6,11.1,0.0,0.2
2021-01-12 12:00:00,62,1,180,4.0,0.4,0.0,1022.4,,1.67,100.0,2.7,4.8,56.0,0.0,1014.4,12.4,0.0,0.1
2021-01-12 13:00:00,57,1,180,4.0,0.9,0.0,1021.6,9.0,2.24,150.0,3.7,4.8,49.0,0.0,1013.7,12.7,0.0,0.1
2021-01-12 14:00:00,61,1,180,2.0,0.1,0.0,1021.3,,0.75,20.0,2.6,4.2,43.0,0.0,1013.3,13.7,137.0,0.5
2021-01-12 15:00:00,56,1,180,1.0,0.5,0.0,1021.6,,0.76,130.0,5.9,2.5,46.0,0.0,1013.6,12.6,94.0,0.4
2021-01-12 16:00:00,51,1,180,0.0,0.9,0.0,1022.0,16.0,0.38,80.0,8.2,2.4,50.0,0.0,1014.0,11.7,77.0,0.6
2021-01-12 17:00:00,45,1,180,0.0,0.0,0.0,1022.2,,0.02,90.0,6.7,2.7,55.0,0.0,1014.2,10.7,70.0,1.2
2021-01-12 18:00:00,45,1,180,0.0,0.0,0.0,1022.4,,0.0,70.0,6.1,2.9,55.0,0.0,1014.2,10.1,79.0,0.8
2021-01-12 19:00:00,50,1,180,0.0,,0.0,1022.4,,0.0,70.0,5.2,2.9,57.0,0.0,1014.5,9.8,83.0,1.0
2021-01-12 20:00:00,41,1,180,0.0,,0.0,1022.6,,0.0,70.0,6.5,3.5,62.0,0.0,1014.5,9.2,84.0,0.6
2021-01-12 21:00:00,30,1,180,0.0,,0.0,1022.2,,0.0,80.0,7.3,3.1,54.0,0.0,1014.2,10.2,79.0,1.6
2021-01-12 22:00:00,12,1,180,0.0,,0.0,1022.1,,0.0,80.0,6.8,4.4,58.0,0.0,1014.0,9.9,83.0,0.6
2021-01-12 23:00:00,7,1,180,0.0,,0.0,1021.9,,0.0,100.0,3.7,4.3,63.0,0.0,1013.8,9.3,73.0,0.3
2021-01-13 00:00:00,4,1,180,0.0,,0.0,1021.8,,0.0,120.0,2.5,4.9,65.0,0.0,1013.6,9.0,79.0,0.5
2021-01-13 01:00:00,22,1,180,0.0,,0.0,1021.9,,0.0,190.0,1.7,5.4,69.0,0.0,1013.6,8.6,0.0,0.0
2021-01-13 02:00:00,34,1,180,0.0,,0.0,1021.7,,0.0,200.0,2.0,5.3,70.0,0.0,1013.5,8.5,66.0,0.5
2021-01-13 03:00:00,38,1,180,0.0,,0.0,1021.3,,0.0,180.0,2.2,5.2,72.0,0.0,1013.0,8.1,0.0,0.1
2021-01-13 04:00:00,68,1,180,0.0,,0.0,1021.4,,0.0,170.0,3.9,4.8,75.0,0.0,1013.1,7.9,0.0,0.0
2021-01-13 05:00:00,78,1,180,0.0,0.0,0.0,1021.4,,0.0,170.0,3.5,5.0,76.0,0.0,1013.3,7.7,0.0,0.0
2021-01-13 06:00:00,85,1,180,0.0,0.0,0.0,1021.5,,0.02,180.0,2.2,5.3,75.0,0.0,1013.3,8.4,0.0,0.1
2021-01-13 07:00:00,81,1,180,0.0,0.9,0.0,1021.5,30.0,0.41,150.0,1.6,5.7,65.0,0.0,1013.5,10.5,81.0,0.9
2021-01-13 08:00:00,77,1,180,1.0,0.4,0.0,1021.6,30.0,0.44,90.0,6.7,5.1,55.0,0.0,1013.5,12.5,90.0,1.0
2021-01-13 09:00:00,49,1,180,3.0,1.0,0.0,1021.1,,1.86,70.0,7.0,5.7,49.0,0.0,1013.1,14.9,82.0,1.0
2021-01-13 10:00:00,41,1,180,5.0,1.0,0.0,1020.0,25.0,2.35,80.0,6.3,6.4,45.0,0.0,1012.2,16.8,106.0,1.0
2021-01-13 11:00:00,42,1,180,6.0,1.0,0.0,1018.8,,2.62,90.0,5.7,6.7,43.0,0.0,1011.0,17.8,83.0,0.7
2021-01-13 12:00:00,45,1,180,6.0,1.0,0.0,1017.7,,2.63,100.0,4.3,5.5,38.0,0.0,1009.9,19.3,0.0,0.0
2021-01-13 13:00:00,63,1,180,5.0,1.0,0.0,1016.8,30.0,2.36,330.0,3.1,5.4,34.0,0.0,1009.0,19.7,307.0,0.4
2021-01-13 14:00:00,71,1,180,3.0,1.0,0.0,1015.9,,1.89,300.0,3.4,3.6,31.0,0.0,1008.3,20.9,63.0,0.6
2021-01-13 15:00:00,72,1,180,1.0,1.0,0.0,1016.4,,1.19,90.0,6.2,7.5,47.0,0.0,1008.6,18.5,81.0,1.1
2021-01-13 16:00:00,66,1,180,0.0,1.0,0.0,1017.3,40.0,0.44,80.0,6.5,7.7,51.0,0.0,1009.5,17.2,103.0,0.8
2021-01-13 17:00:00,61,1,180,0.0,0.0,0.0,1018.2,,0.02,100.0,6.4,7.9,57.0,0.0,1010.3,15.7,75.0,1.0
2021-01-13 18:00:00,67,1,180,0.0,0.0,0.0,1019.2,,0.0,100.0,6.0,8.4,61.0,0.0,1011.2,14.8,0.0,0.0
2021-01-13 19:00:00,71,1,180,0.0,,0.0,1019.9,,0.0,120.0,4.4,8.6,65.0,0.0,1011.9,14.2,84.0,0.6
2021-01-13 20:00:00,64,1,180,0.0,,0.0,1020.3,,0.0,150.0,2.6,9.2,66.0,0.0,1012.2,13.7,0.0,0.2
2021-01-13 21:00:00,36,1,180,0.0,,0.0,1020.6,,0.0,190.0,2.7,9.2,68.0,0.0,1012.5,13.2,0.0,0.2
2021-01-13 22:00:00,18,1,180,0.0,,0.0,1020.3,,0.0,140.0,2.0,9.1,71.0,0.0,1012.3,12.8,0.0,0.2
2021-01-13 23:00:00,12,1,180,0.0,,0.0,1020.0,,0.0,150.0,2.2,8.9,72.0,0.0,1011.9,12.5,0.0,0.2
2021-01-14 00:00:00,9,1,180,0.0,,0.0,1020.0,,0.0,190.0,2.0,9.0,72.0,0.0,1011.9,12.8,68.0,0.3
2021-01-14 01:00:00,8,1,180,0.0,,0.0,1019.6,,0.0,170.0,3.5,8.8,72.0,0.0,1011.6,12.5,0.0,0.0
2021-01-14 02:00:00,8,1,180,0.0,,0.0,1019.0,,0.0,180.0,3.4,8.8,74.0,0.0,1010.9,12.1,0.0,0.0
2021-01-14 03:00:00,14,1,180,0.0,,0.0,1018.5,,0.0,150.0,2.6,8.6,74.0,0.0,1010.4,11.9,0.0,0.0
2021-01-14 04:00:00,30,1,180,0.0,,0.0,1018.8,,0.0,160.0,3.0,8.3,77.0,0.0,1010.6,11.1,0.0,0.0
2021-01-14 05:00:00,44,1,180,0.0,0.0,0.0,1018.9,,0.0,160.0,2.8,8.2,81.0,0.0,1010.7,10.4,0.0,0.0
2021-01-14 06:00:00,51,1,180,0.0,0.0,0.0,1018.9,,0.02,160.0,3.0,8.1,83.0,0.0,1010.8,10.2,0.0,0.0
2021-01-14 07:00:00,47,1,180,0.0,1.0,0.0,1019.1,40.0,0.43,100.0,1.8,8.4,74.0,0.0,1010.9,12.4,0.0,0.0
2021-01-14 08:00:00,35,1,180,1.0,1.0,0.0,1019.3,40.0,1.18,100.0,3.0,9.0,61.0,0.0,1011.4,15.2,64.0,0.5
2021-01-14 09:00:00,19,1,180,3.0,1.0,0.0,1019.1,,1.85,70.0,4.4,9.1,53.0,0.0,1011.3,17.9,89.0,0.7
2021-01-14 10:00:00,7,1,180,5.0,1.0,0.0,1018.1,40.0,2.36,100.0,8.0,8.0,45.0,0.0,1010.3,18.9,115.0,1.2
2021-01-14 11:00:00,10,1,180,6.0,1.0,0.0,1017.1,,2.65,130.0,5.8,6.6,41.0,0.0,1009.5,19.9,97.0,1.4
2021-01-14 12:00:00,6,1,180,6.0,1.0,0.0,1015.9,,2.66,90.0,6.9,6.8,39.0,0.0,1008.3,20.8,73.0,0.8
2021-01-14 13:00:00,8,1,180,5.0,1.0,0.0,1015.4,30.0,2.38,60.0,6.9,7.8,37.0,0.0,1007.7,21.1,98.0,1.6
2021-01-14 14:00:00,11,1,180,3.0,1.0,0.0,1015.6,,1.87,100.0,6.2,8.3,42.0,0.0,1007.9,21.1,89.0,1.6
2021-01-14 15:00:00,4,1,180,1.0,1.0,,1016.0,,1.2,140.0,7.1,8.6,44.0,0.0,1008.4,20.1,86.0,1.3
2021-01-14 16:00:00,1,1,180,0.0,1.0,,1016.3,70.0,0.48,130.0,8.7,8.2,48.0,0.0,1008.5,18.6,107.0,1.8
2021-01-14 17:00:00,8,1,180,0.0,0.2,,1016.4,,0.03,130.0,7.5,8.7,53.0,0.0,1008.5,17.5,101.0,1.3
2021-01-14 18:00:00,8,1,180,0.0,0.0,,1016.9,,0.0,100.0,4.8,9.2,56.0,0.0,1009.1,16.8,75.0,1.2
2021-01-14 19:00:00,8,1,180,0.0,,,1017.2,,0.0,70.0,5.5,9.3,56.0,0.0,1009.3,16.6,73.0,1.3
2021-01-14 20:00:00,5,1,180,0.0,,,1017.3,,0.0,50.0,5.5,9.5,59.0,0.0,1009.5,16.4,66.0,1.0
2021-01-14 21:00:00,0,1,180,0.0,,,1017.3,,0.0,70.0,3.9,9.7,59.0,0.0,1009.4,16.3,66.0,0.8
2021-01-14 22:00:00,1,1,180,0.0,,,1017.1,,0.0,90.0,3.5,9.9,62.0,0.0,1009.2,15.7,82.0,0.5
2021-01-14 23:00:00,1,1,180,0.0,,0.0,1017.2,,0.0,60.0,3.0,10.5,66.0,0.0,1009.1,15.2,0.0,0.0
2021-01-15 00:00:00,0,1,180,0.0,,0.0,1017.4,,0.0,190.0,1.9,10.6,69.0,0.0,1009.4,14.5,0.0,0.0
2021-01-15 01:00:00,4,1,180,0.0,,0.0,1017.2,,0.0,170.0,2.4,9.9,71.0,0.0,1009.2,14.0,0.0,0.0
2021-01-15 02:00:00,12,1,180,0.0,,0.0,1017.2,,0.0,210.0,1.9,10.3,73.0,0.0,1009.1,13.4,0.0,0.0
2021-01-15 03:00:00,33,1,180,0.0,,0.0,1017.1,,0.0,180.0,2.8,9.9,75.0,0.0,1009.1,12.9,0.0,0.0
2021-01-15 04:00:00,78,1,180,0.0,,0.0,1017.3,,0.0,190.0,1.9,9.9,77.0,0.0,1009.2,12.6,0.0,0.0
2021-01-15 05:00:00,79,1,180,0.0,0.0,0.0,1017.6,,0.0,230.0,1.6,9.8,82.0,0.0,1009.5,12.0,0.0,0.0
2021-01-15 06:00:00,85,1,180,0.0,0.0,0.0,1017.8,,0.01,230.0,1.7,9.7,82.0,0.0,1009.6,11.8,0.0,0.0
2021-01-15 07:00:00,92,1,180,0.0,0.9,0.0,1018.0,30.0,0.39,180.0,2.8,8.9,73.0,0.0,1009.9,14.0,0.0,0.0
2021-01-15 08:00:00,86,1,180,1.0,1.0,0.0,1018.1,30.0,1.11,150.0,3.7,9.0,68.0,0.0,1010.0,15.4,0.0,0.0
2021-01-15 09:00:00,66,1,180,3.0,1.0,0.0,1017.8,,1.78,160.0,3.1,9.2,59.0,0.0,1010.0,17.5,0.0,0.0
2021-01-15 10:00:00,47,1,180,5.0,1.0,0.0,1016.8,30.0,2.28,90.0,1.5,9.2,45.0,0.0,1009.1,19.8,228.0,0.4
2021-01-15 11:00:00,59,1,180,6.0,1.0,0.0,1015.5,,2.55,320.0,2.6,8.4,38.0,0.0,1007.8,22.0,271.0,0.4
2021-01-15 12:00:00,70,1,180,6.0,1.0,0.0,1013.8,,2.58,250.0,2.9,4.8,28.0,0.0,1006.3,23.4,0.0,0.0
2021-01-15 13:00:00,76,1,180,5.0,1.0,0.0,1013.3,21.0,2.3,340.0,5.0,9.8,21.0,0.0,1005.8,24.3,0.0,0.1
2021-01-15 14:00:00,80,1,180,3.0,1.0,0.0,1013.2,,1.8,340.0,5.4,10.6,49.0,0.0,1005.5,21.8,90.0,0.9
2021-01-15 15:00:00,67,1,180,1.0,1.0,0.0,1013.3,,1.15,50.0,5.9,11.5,51.0,0.0,1005.7,21.1,87.0,1.0
2021-01-15 16:00:00,52,1,180,0.0,1.0,0.0,1014.2,40.0,0.45,50.0,7.2,12.8,63.0,0.0,1006.4,19.5,97.0,0.9
2021-01-15 17:00:00,53,1,180,0.0,0.1,0.0,1014.6,,0.02,70.0,6.2,13.6,71.0,0.0,1006.7,18.2,90.0,0.5
2021-01-15 18:00:00,59,1,180,0.0,0.0,0.0,1014.6,,0.0,80.0,6.2,13.9,77.0,0.0,1006.8,17.0,71.0,1.3
2021-01-15 19:00:00,83,1,180,0.0,,0.0,1015.6,,0.0,120.0,5.4,14.2,78.0,0.0,1007.7,17.0,94.0,0.4
2021-01-15 20:00:00,70,1,180,0.0,,0.0,1016.2,,0.0,120.0,3.0,13.7,78.0,0.0,1008.3,17.0,86.0,0.7
2021-01-15 21:00:00,49,1,180,0.0,,0.0,1016.7,,0.0,170.0,3.4,13.3,78.0,0.0,1008.7,17.0,0.0,0.2
2021-01-15 22:00:00,4,1,180,0.0,,0.0,1017.0,,0.0,170.0,3.0,13.2,79.0,0.0,1009.1,16.5,0.0,0.0
2021-01-15 23:00:00,0,1,180,0.0,,0.0,1017.1,,0.0,150.0,2.3,13.0,81.0,0.0,1009.2,15.8,0.0,0.0
2021-01-16 00:00:00,1,1,180,0.0,,0.0,1017.3,,0.0,110.0,2.6,12.9,82.0,0.0,1009.4,15.2,0.0,0.0
2021-01-16 01:00:00,5,1,180,0.0,,0.0,1017.1,,0.0,120.0,1.9,13.1,82.0,0.0,1009.3,15.6,66.0,0.3
2021-01-16 02:00:00,10,1,180,0.0,,0.0,1017.1,,0.0,160.0,1.7,13.2,77.0,0.0,1009.2,16.5,48.0,0.3
2021-01-16 03:00:00,4,1,180,0.0,,0.0,1016.8,,0.0,80.0,4.2,13.6,76.0,0.0,1009.1,16.5,81.0,1.2
2021-01-16 04:00:00,10,1,180,0.0,,0.0,1016.8,,0.0,100.0,6.2,13.2,71.0,0.0,1009.1,16.8,83.0,1.3
2021-01-16 05:00:00,55,1,180,0.0,0.0,0.0,1017.5,,0.0,120.0,6.9,12.7,69.0,0.0,1009.7,17.0,83.0,1.7
2021-01-16 06:00:00,54,1,180,0.0,0.0,0.0,1018.2,,0.02,100.0,6.6,12.4,66.0,0.0,1010.3,17.4,80.0,1.4
2021-01-16 07:00:00,65,1,180,0.0,0.9,0.0,1019.0,60.0,0.41,80.0,7.3,13.0,67.0,0.0,1011.1,18.0,75.0,1.9
2021-01-16 08:00:00,69,1,180,1.0,1.0,0.0,1019.5,60.0,1.13,100.0,7.9,13.4,64.0,0.0,1011.8,19.1,82.0,1.1
2021-01-16 09:00:00,65,1,180,3.0,1.0,0.0,1019.2,,1.81,70.0,8.6,12.9,56.0,0.0,1011.6,20.6,77.0,1.9
2021-01-16 10:00:00,58,1,180,5.0,1.0,0.0,1018.1,60.0,2.32,100.0,9.9,10.9,47.0,0.0,1010.5,21.3,79.0,1.7
2021-01-16 11:00:00,90,1,180,6.0,1.0,0.0,1017.6,,2.62,70.0,10.4,10.9,48.0,0.0,1010.0,21.1,96.0,1.2
2021-01-16 12:00:00,117,1,180,7.0,1.0,0.0,1017.2,,2.61,100.0,11.0,10.6,45.0,0.0,1009.5,21.5,91.0,1.5
2021-01-16 13:00:00,122,1,180,5.0,0.9,0.0,1016.9,50.0,2.3,100.0,12.4,12.1,58.0,0.0,1009.3,20.7,142.0,0.8
2021-01-16 14:00:00,119,1,180,3.0,0.6,0.0,1017.3,,1.44,90.0,12.8,13.5,66.0,0.0,1009.5,18.9,89.0,1.6
2021-01-16 15:00:00,137,1,180,1.0,0.2,0.0,1018.5,,0.4,110.0,14.2,13.4,78.0,0.0,1010.5,16.6,86.0,1.5
2021-01-16 16:00:00,144,1,180,0.0,0.0,0.7,1019.3,8.0,0.03,100.0,11.8,13.1,83.0,0.5,1011.4,15.5,84.0,1.2
2021-01-16 17:00:00,145,1,180,0.0,0.0,0.3,1020.0,,0.0,80.0,10.9,12.6,82.0,0.0,1011.9,15.4,89.0,1.9
2021-01-16 18:00:00,140,1,180,0.0,0.0,0.0,1020.9,,0.0,80.0,10.9,11.9,77.0,0.0,1012.9,15.4,93.0,1.3
2021-01-16 19:00:00,149,1,180,0.0,,0.0,1022.3,,0.0,100.0,12.0,11.9,78.0,0.0,1014.1,15.0,94.0,1.4
2021-01-16 20:00:00,153,1,180,0.0,,0.0,1022.8,,0.0,90.0,11.7,11.5,77.0,0.0,1014.7,14.9,88.0,0.6
2021-01-16 21:00:00,143,1,180,0.0,,0.2,1023.2,,0.0,80.0,10.5,12.0,82.0,0.0,1015.0,14.4,96.0,1.0
2021-01-16 22:00:00,133,1,180,0.0,,0.2,1023.7,,0.0,80.0,9.0,11.9,81.0,0.0,1015.5,14.0,89.0,1.3
2021-01-16 23:00:00,136,1,180,0.0,,0.1,1023.9,,0.0,80.0,8.6,11.6,83.0,0.0,1015.8,13.7,74.0,0.6
2021-01-17 00:00:00,138,1,180,0.0,,0.0,1024.3,,0.0,70.0,9.5,11.4,83.0,0.0,1016.3,13.6,84.0,0.6
2021-01-17 01:00:00,128,1,180,0.0,,0.3,1024.4,,0.0,100.0,8.8,11.3,83.0,0.0,1016.4,13.7,78.0,0.6
2021-01-17 02:00:00,127,1,180,0.0,,0.0,1024.6,,0.0,110.0,7.0,10.8,80.0,0.0,1016.5,13.7,83.0,0.7
2021-01-17 03:00:00,129,1,180,0.0,,0.0,1025.0,,0.0,80.0,7.5,10.2,75.0,0.0,1016.9,13.7,83.0,0.8
2021-01-17 04:00:00,129,1,180,0.0,,0.0,1025.8,,0.0,80.0,8.8,9.5,73.0,0.0,1017.5,13.5,89.0,1.1
2021-01-17 05:00:00,126,1,180,0.0,0.0,0.0,1026.3,,0.0,100.0,7.2,9.5,72.0,0.0,1018.2,13.6,78.0,0.6
2021-01-17 06:00:00,130,1,180,0.0,0.0,0.0,1027.0,,0.0,100.0,7.8,10.2,81.0,0.0,1018.7,12.7,77.0,1.6
2021-01-17 07:00:00,129,1,180,0.0,0.0,0.0,1027.4,21.0,0.03,110.0,8.9,9.6,82.0,0.0,1019.2,12.5,82.0,1.7
2021-01-17 08:00:00,120,1,180,0.0,0.0,0.0,1028.0,21.0,0.14,80.0,7.8,9.9,81.0,0.0,1019.9,12.7,80.0,0.8
2021-01-17 09:00:00,120,1,180,1.0,0.0,0.0,1028.3,,0.18,80.0,9.7,9.7,74.0,0.0,1020.2,13.3,83.0,0.7
2021-01-17 10:00:00,124,1,180,1.0,0.0,0.0,1027.7,21.0,0.19,110.0,9.2,9.0,70.0,0.0,1019.5,13.4,104.0,1.4
2021-01-17 11:00:00,113,1,180,1.0,0.0,0.0,1027.0,,0.25,120.0,8.8,9.0,70.0,0.0,1019.0,13.2,88.0,1.2
2021-01-17 12:00:00,132,1,180,1.0,0.0,0.0,1026.0,,0.31,90.0,9.7,9.2,73.0,0.0,1017.9,13.0,85.0,1.4
2021-01-17 13:00:00,105,1,180,1.0,0.0,0.0,1025.5,21.0,0.35,100.0,9.3,9.0,74.0,0.0,1017.4,13.0,85.0,0.9
2021-01-17 14:00:00,94,1,180,1.0,0.0,0.0,1025.4,,0.25,80.0,8.6,9.2,76.0,0.0,1017.3,12.6,88.0,1.3
2021-01-17 15:00:00,106,1,180,0.0,0.0,0.0,1025.7,,0.16,40.0,8.6,9.7,81.0,0.0,1017.6,12.2,87.0,1.8
2021-01-17 16:00:00,113,1,180,0.0,0.0,0.0,1026.2,11.0,0.05,120.0,9.5,9.9,84.0,0.0,1018.1,11.8,73.0,1.5
