time,sbi,sbi_1h,sbi_2h,sbi_3h,sbi_4h,sbi_5h,sbi_6h,sbi_7h,sbi_8h,sbi_9h,sbi_10h,sbi_11h,sbi_12h,sbi_1d,sbi_2d,sbi_3d,sbi_4d,sbi_5d,sbi_6d,sbi_7d,PrecpHour,UVI,td,HUMD,H_24R,PRES,TEMP,WDSE,comfort,WD_E,WD_ENE,WD_ESE,WD_N,WD_NE,WD_NNE,WD_NNW,WD_NW,WD_S,WD_SE,WD_SSE,WD_SSW,WD_SW,WD_W,WD_WNW,WD_WSW,wkdy_0,wkdy_1,wkdy_2,wkdy_3,wkdy_4,wkdy_5,wkdy_6,hrs_0,hrs_1,hrs_10,hrs_11,hrs_12,hrs_13,hrs_14,hrs_15,hrs_16,hrs_17,hrs_18,hrs_19,hrs_2,hrs_20,hrs_21,hrs_22,hrs_23,hrs_3,hrs_4,hrs_5,hrs_6,hrs_7,hrs_8,hrs_9,holiday
2020-08-07 14:00:00,14,13.0,12.0,3.0,2.0,3.0,7.0,9.0,32.0,34.0,20.0,9.0,9.0,11.0,5.0,16.0,21.0,25.0,24.0,10.0,0.0,7,0.7222222222222222,0.4029850746268656,0.0,0.2388535031847126,0.8907284768211919,0.3225806451612903,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-07 15:00:00,11,14.0,13.0,12.0,3.0,2.0,3.0,7.0,9.0,32.0,34.0,20.0,9.0,15.0,18.0,25.0,21.0,25.0,22.0,2.0,0.0,7,0.7091503267973857,0.4477611940298507,0.0,0.2324840764331225,0.8609271523178808,0.5161290322580645,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-07 16:00:00,14,11.0,14.0,13.0,12.0,3.0,2.0,3.0,7.0,9.0,32.0,34.0,20.0,17.0,24.0,28.0,22.0,22.0,20.0,9.0,0.0,7,0.8104575163398693,0.4776119402985074,0.0,0.2229299363057318,0.847682119205298,0.4193548387096774,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-07 17:00:00,27,14.0,11.0,14.0,13.0,12.0,3.0,2.0,3.0,7.0,9.0,32.0,34.0,18.0,30.0,20.0,24.0,2.0,16.0,23.0,0.0,7,0.8202614379084967,0.5074626865671642,0.0,0.2261146496815287,0.8377483443708608,0.1935483870967742,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-07 18:00:00,33,27.0,14.0,11.0,14.0,13.0,12.0,3.0,2.0,3.0,7.0,9.0,32.0,8.0,21.0,24.0,21.0,8.0,9.0,30.0,0.0,0,0.803921568627451,0.5074626865671642,0.0,0.2579617834394904,0.814569536423841,0.064516129032258,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-07 19:00:00,11,33.0,27.0,14.0,11.0,14.0,13.0,12.0,3.0,2.0,3.0,7.0,9.0,3.0,8.0,38.0,15.0,7.0,3.0,30.0,0.0,0,0.8202614379084967,0.5671641791044776,0.0,0.2675159235668811,0.7880794701986754,0.1612903225806451,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-07 20:00:00,4,11.0,33.0,27.0,14.0,11.0,14.0,13.0,12.0,3.0,2.0,3.0,7.0,4.0,7.0,39.0,12.0,5.0,6.0,25.0,0.0,0,0.8333333333333333,0.5970149253731343,0.0,0.2770700636942682,0.771523178807947,0.0806451612903225,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
2020-08-07 21:00:00,5,4.0,11.0,33.0,27.0,14.0,11.0,14.0,13.0,12.0,3.0,2.0,3.0,3.0,9.0,44.0,6.0,11.0,4.0,6.0,0.0,0,0.8300653594771242,0.5970149253731343,0.0,0.283439490445862,0.7649006622516556,0.1129032258064516,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
2020-08-07 22:00:00,2,5.0,4.0,11.0,33.0,27.0,14.0,11.0,14.0,13.0,12.0,3.0,2.0,2.0,4.0,46.0,1.0,6.0,2.0,1.0,0.0,0,0.8333333333333333,0.582089552238806,0.0,0.2770700636942682,0.7549668874172185,0.1129032258064516,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
2020-08-07 23:00:00,20,2.0,5.0,4.0,11.0,33.0,27.0,14.0,11.0,14.0,13.0,12.0,3.0,11.0,5.0,50.0,13.0,14.0,4.0,5.0,0.0,0,0.8169934640522876,0.5671641791044776,0.0,0.2643312101910842,0.7516556291390728,0.1290322580645161,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
2020-08-08 00:00:00,14,20.0,2.0,5.0,4.0,11.0,33.0,27.0,14.0,11.0,14.0,13.0,12.0,12.0,5.0,42.0,14.0,15.0,17.0,0.0,0.0,0,0.8169934640522876,0.5671641791044776,0.0,0.2484076433121033,0.7384105960264901,0.1290322580645161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-08 01:00:00,1,14.0,20.0,2.0,5.0,4.0,11.0,33.0,27.0,14.0,11.0,14.0,13.0,11.0,11.0,39.0,13.0,14.0,15.0,1.0,0.0,0,0.826797385620915,0.6268656716417911,0.0,0.2420382165605095,0.7251655629139072,0.1129032258064516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-08 02:00:00,4,1.0,14.0,20.0,2.0,5.0,4.0,11.0,33.0,27.0,14.0,11.0,14.0,9.0,16.0,37.0,12.0,13.0,14.0,7.0,0.0,0,0.8366013071895425,0.7313432835820896,0.0,0.2356687898089194,0.705298013245033,0.1129032258064516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-08 03:00:00,1,4.0,1.0,14.0,20.0,2.0,5.0,4.0,11.0,33.0,27.0,14.0,11.0,9.0,16.0,32.0,20.0,20.0,21.0,17.0,0.0,0,0.8169934640522876,0.7014925373134329,0.0,0.2420382165605095,0.7019867549668873,0.1774193548387097,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
2020-08-08 04:00:00,15,1.0,4.0,1.0,14.0,20.0,2.0,5.0,4.0,11.0,33.0,27.0,14.0,20.0,18.0,34.0,37.0,26.0,28.0,30.0,0.0,0,0.8202614379084967,0.7014925373134329,0.0,0.2420382165605095,0.6887417218543046,0.0967741935483871,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
2020-08-08 05:00:00,23,15.0,1.0,4.0,1.0,14.0,20.0,2.0,5.0,4.0,11.0,33.0,27.0,34.0,43.0,38.0,37.0,26.0,32.0,28.0,0.0,7,0.8104575163398693,0.7164179104477612,0.0,0.2420382165605095,0.6887417218543046,0.1290322580645161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
2020-08-08 06:00:00,22,23.0,15.0,1.0,4.0,1.0,14.0,20.0,2.0,5.0,4.0,11.0,33.0,32.0,45.0,35.0,37.0,28.0,32.0,23.0,0.0,7,0.7908496732026145,0.6417910447761194,0.0,0.2547770700636935,0.7284768211920529,0.064516129032258,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
2020-08-08 07:00:00,16,22.0,23.0,15.0,1.0,4.0,1.0,14.0,20.0,2.0,5.0,4.0,11.0,9.0,22.0,19.0,21.0,17.0,27.0,14.0,0.0,7,0.7352941176470588,0.582089552238806,0.0,0.2579617834394904,0.7582781456953641,0.1290322580645161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
2020-08-08 08:00:00,12,16.0,22.0,23.0,15.0,1.0,4.0,1.0,14.0,20.0,2.0,5.0,4.0,7.0,6.0,19.0,4.0,3.0,18.0,3.0,0.0,7,0.738562091503268,0.5522388059701493,0.0,0.2484076433121033,0.7781456953642384,0.3225806451612903,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
2020-08-08 09:00:00,10,12.0,16.0,22.0,23.0,15.0,1.0,4.0,1.0,14.0,20.0,2.0,5.0,3.0,8.0,26.0,2.0,5.0,14.0,5.0,0.0,7,0.7647058823529412,0.5074626865671642,0.0,0.2452229299363064,0.8178807947019868,0.1129032258064516,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
2020-08-08 10:00:00,17,10.0,12.0,16.0,22.0,23.0,15.0,1.0,4.0,1.0,14.0,20.0,2.0,2.0,11.0,24.0,1.0,6.0,11.0,8.0,0.0,7,0.7287581699346405,0.4477611940298507,0.0,0.2324840764331225,0.8410596026490065,0.1290322580645161,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-08 11:00:00,18,17.0,10.0,12.0,16.0,22.0,23.0,15.0,1.0,4.0,1.0,14.0,20.0,3.0,4.0,13.0,5.0,18.0,14.0,8.0,0.0,7,0.7287581699346405,0.4776119402985074,0.0,0.2038216560509577,0.8344370860927153,0.2419354838709677,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-08 12:00:00,24,18.0,17.0,10.0,12.0,16.0,22.0,23.0,15.0,1.0,4.0,1.0,14.0,12.0,5.0,22.0,3.0,18.0,29.0,19.0,0.0,7,0.7287581699346405,0.5522388059701493,0.0,0.1878980891719768,0.8311258278145695,0.2741935483870967,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-08 13:00:00,25,24.0,18.0,17.0,10.0,12.0,16.0,22.0,23.0,15.0,1.0,4.0,1.0,13.0,6.0,16.0,2.0,18.0,31.0,24.0,0.0,7,0.803921568627451,0.4925373134328358,0.0,0.1624203821656053,0.8509933774834437,0.2580645161290322,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-08 14:00:00,25,25.0,24.0,18.0,17.0,10.0,12.0,16.0,22.0,23.0,15.0,1.0,4.0,14.0,11.0,5.0,16.0,21.0,25.0,24.0,0.0,7,0.826797385620915,0.4626865671641791,0.0,0.1528662420382183,0.8410596026490065,0.3225806451612903,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-08 15:00:00,13,25.0,25.0,24.0,18.0,17.0,10.0,12.0,16.0,22.0,23.0,15.0,1.0,11.0,15.0,18.0,25.0,21.0,25.0,22.0,0.0,7,0.7647058823529412,0.4776119402985074,0.0,0.1464968152866245,0.8178807947019868,0.2741935483870967,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-08 16:00:00,15,13.0,25.0,25.0,24.0,18.0,17.0,10.0,12.0,16.0,22.0,23.0,15.0,14.0,17.0,24.0,28.0,22.0,22.0,20.0,0.0,7,0.7647058823529412,0.4925373134328358,0.0,0.1592356687898084,0.804635761589404,0.2096774193548387,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-08 17:00:00,19,15.0,13.0,25.0,25.0,24.0,18.0,17.0,10.0,12.0,16.0,22.0,23.0,27.0,18.0,30.0,20.0,24.0,2.0,16.0,0.0,7,0.7516339869281046,0.4328358208955223,0.0,0.1656050955414022,0.7947019867549668,0.3225806451612903,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-08 18:00:00,16,19.0,15.0,13.0,25.0,25.0,24.0,18.0,17.0,10.0,12.0,16.0,22.0,33.0,8.0,21.0,24.0,21.0,8.0,9.0,0.0,0,0.7777777777777778,0.5074626865671642,0.0,0.1783439490445862,0.7748344370860926,0.1451612903225806,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-08 19:00:00,18,16.0,19.0,15.0,13.0,25.0,25.0,24.0,18.0,17.0,10.0,12.0,16.0,11.0,3.0,8.0,38.0,15.0,7.0,3.0,0.0,0,0.7843137254901961,0.5223880597014925,0.0,0.1878980891719768,0.7483443708609271,0.3387096774193548,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-08 20:00:00,11,18.0,16.0,19.0,15.0,13.0,25.0,25.0,24.0,18.0,17.0,10.0,12.0,4.0,4.0,7.0,39.0,12.0,5.0,6.0,0.0,0,0.7843137254901961,0.5223880597014925,0.0,0.1974522292993639,0.7450331125827814,0.2419354838709677,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
2020-08-08 21:00:00,4,11.0,18.0,16.0,19.0,15.0,13.0,25.0,25.0,24.0,18.0,17.0,10.0,5.0,3.0,9.0,44.0,6.0,11.0,4.0,0.0,0,0.7875816993464052,0.5671641791044776,0.0,0.194267515923567,0.7317880794701986,0.2258064516129032,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
2020-08-08 22:00:00,0,4.0,11.0,18.0,16.0,19.0,15.0,13.0,25.0,25.0,24.0,18.0,17.0,2.0,2.0,4.0,46.0,1.0,6.0,2.0,0.0,0,0.7843137254901961,0.5522388059701493,0.0,0.1815286624203831,0.7284768211920529,0.3709677419354838,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
2020-08-08 23:00:00,13,0.0,4.0,11.0,18.0,16.0,19.0,15.0,13.0,25.0,25.0,24.0,18.0,20.0,11.0,5.0,50.0,13.0,14.0,4.0,0.0,0,0.7647058823529412,0.5373134328358209,0.0,0.1560509554140151,0.7251655629139072,0.3225806451612903,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
2020-08-09 00:00:00,17,13.0,0.0,4.0,11.0,18.0,16.0,19.0,15.0,13.0,25.0,25.0,24.0,14.0,12.0,5.0,42.0,14.0,15.0,17.0,0.0,0,0.761437908496732,0.5373134328358209,0.0,0.1369426751592374,0.7251655629139072,0.3064516129032257,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-09 01:00:00,14,17.0,13.0,0.0,4.0,11.0,18.0,16.0,19.0,15.0,13.0,25.0,25.0,1.0,11.0,11.0,39.0,13.0,14.0,15.0,0.0,0,0.7450980392156863,0.5671641791044776,0.0,0.1337579617834405,0.7119205298013245,0.1935483870967742,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-09 02:00:00,9,14.0,17.0,13.0,0.0,4.0,11.0,18.0,16.0,19.0,15.0,13.0,25.0,4.0,9.0,16.0,37.0,12.0,13.0,14.0,0.0,0,0.8006535947712418,0.582089552238806,0.0,0.1401273885350343,0.7019867549668873,0.0967741935483871,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-09 03:00:00,6,9.0,14.0,17.0,13.0,0.0,4.0,11.0,18.0,16.0,19.0,15.0,13.0,1.0,9.0,16.0,32.0,20.0,20.0,21.0,0.0,0,0.7745098039215687,0.6417910447761194,0.0,0.1464968152866245,0.6986754966887417,0.1290322580645161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
2020-08-09 04:00:00,15,6.0,9.0,14.0,17.0,13.0,0.0,4.0,11.0,18.0,16.0,19.0,15.0,15.0,20.0,18.0,34.0,37.0,26.0,28.0,0.0,0,0.758169934640523,0.6268656716417911,0.0,0.1560509554140151,0.6854304635761589,0.1451612903225806,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
2020-08-09 05:00:00,28,15.0,6.0,9.0,14.0,17.0,13.0,0.0,4.0,11.0,18.0,16.0,19.0,23.0,34.0,43.0,38.0,37.0,26.0,32.0,0.0,8,0.7810457516339869,0.6567164179104478,0.0,0.1592356687898084,0.6721854304635762,0.1290322580645161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
2020-08-09 06:00:00,26,28.0,15.0,6.0,9.0,14.0,17.0,13.0,0.0,4.0,11.0,18.0,16.0,22.0,32.0,45.0,35.0,37.0,28.0,32.0,0.0,8,0.803921568627451,0.6567164179104478,0.0,0.171974522292996,0.6920529801324502,0.1451612903225806,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
2020-08-09 07:00:00,21,26.0,28.0,15.0,6.0,9.0,14.0,17.0,13.0,0.0,4.0,11.0,18.0,16.0,9.0,22.0,19.0,21.0,17.0,27.0,0.0,8,0.8137254901960784,0.6567164179104478,0.0,0.1751592356687893,0.7251655629139072,0.1451612903225806,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
2020-08-09 08:00:00,18,21.0,26.0,28.0,15.0,6.0,9.0,14.0,17.0,13.0,0.0,4.0,11.0,12.0,7.0,6.0,19.0,4.0,3.0,18.0,0.0,8,0.7516339869281046,0.5970149253731343,0.0,0.1751592356687893,0.7483443708609271,0.3709677419354838,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
2020-08-09 09:00:00,16,18.0,21.0,26.0,28.0,15.0,6.0,9.0,14.0,17.0,13.0,0.0,4.0,10.0,3.0,8.0,26.0,2.0,5.0,14.0,0.0,8,0.7189542483660131,0.5223880597014925,0.0,0.1624203821656053,0.7880794701986754,0.2258064516129032,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
2020-08-09 10:00:00,12,16.0,18.0,21.0,26.0,28.0,15.0,6.0,9.0,14.0,17.0,13.0,0.0,17.0,2.0,11.0,24.0,1.0,6.0,11.0,0.0,8,0.7124183006535948,0.4328358208955223,0.0,0.1528662420382183,0.8178807947019868,0.2903225806451613,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-09 11:00:00,10,12.0,16.0,18.0,21.0,26.0,28.0,15.0,6.0,9.0,14.0,17.0,13.0,18.0,3.0,4.0,13.0,5.0,18.0,14.0,0.0,8,0.7091503267973857,0.4477611940298507,0.0,0.1369426751592374,0.8344370860927153,0.3709677419354838,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-09 12:00:00,24,10.0,12.0,16.0,18.0,21.0,26.0,28.0,15.0,6.0,9.0,14.0,17.0,24.0,12.0,5.0,22.0,3.0,18.0,29.0,0.0,8,0.7908496732026145,0.5522388059701493,0.0,0.1050955414012757,0.8112582781456953,0.4516129032258064,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-09 13:00:00,16,24.0,10.0,12.0,16.0,18.0,21.0,26.0,28.0,15.0,6.0,9.0,14.0,25.0,13.0,6.0,16.0,2.0,18.0,31.0,0.0,8,0.7777777777777778,0.5373134328358209,0.0,0.095541401273885,0.8013245033112582,0.3709677419354838,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-09 14:00:00,22,16.0,24.0,10.0,12.0,16.0,18.0,21.0,26.0,28.0,15.0,6.0,9.0,25.0,14.0,11.0,5.0,16.0,21.0,25.0,0.0,8,0.7810457516339869,0.5373134328358209,0.0,0.0987261146496819,0.7781456953642384,0.4354838709677419,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-09 15:00:00,16,22.0,16.0,24.0,10.0,12.0,16.0,18.0,21.0,26.0,28.0,15.0,6.0,13.0,11.0,15.0,18.0,25.0,21.0,25.0,0.0,8,0.7908496732026145,0.5522388059701493,0.0,0.095541401273885,0.7847682119205297,0.2580645161290322,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-09 16:00:00,17,16.0,22.0,16.0,24.0,10.0,12.0,16.0,18.0,21.0,26.0,28.0,15.0,15.0,14.0,17.0,24.0,28.0,22.0,22.0,0.0,8,0.7941176470588235,0.5074626865671642,0.0,0.0987261146496819,0.7980132450331126,0.2741935483870967,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-09 17:00:00,20,17.0,16.0,22.0,16.0,24.0,10.0,12.0,16.0,18.0,21.0,26.0,28.0,19.0,27.0,18.0,30.0,20.0,24.0,2.0,0.0,8,0.7647058823529412,0.5671641791044776,0.0,0.1146496815286628,0.7781456953642384,0.1612903225806451,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-09 18:00:00,17,20.0,17.0,16.0,22.0,16.0,24.0,10.0,12.0,16.0,18.0,21.0,26.0,16.0,33.0,8.0,21.0,24.0,21.0,8.0,0.0,0,0.7941176470588235,0.582089552238806,0.0,0.1210191082802566,0.7682119205298013,0.0483870967741935,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-09 19:00:00,8,17.0,20.0,17.0,16.0,22.0,16.0,24.0,10.0,12.0,16.0,18.0,21.0,18.0,11.0,3.0,8.0,38.0,15.0,7.0,0.0,0,0.803921568627451,0.5671641791044776,0.0,0.1337579617834405,0.7649006622516556,0.0967741935483871,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-08-09 20:00:00,6,8.0,17.0,20.0,17.0,16.0,22.0,16.0,24.0,10.0,12.0,16.0,18.0,11.0,4.0,4.0,7.0,39.0,12.0,5.0,0.0,0,0.803921568627451,0.5522388059701493,0.0,0.1401273885350343,0.7649006622516556,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
