time,sbi,PrecpHour,UVI,td,HUMD,H_24R,PRES,TEMP,WDSE,comfort,WD_E,WD_ENE,WD_ESE,WD_N,WD_NE,WD_NNE,WD_NNW,WD_NW,WD_S,WD_SE,WD_SSE,WD_SSW,WD_SW,WD_W,WD_WNW,WD_WSW,wkdy_0,wkdy_1,wkdy_2,wkdy_3,wkdy_4,wkdy_5,wkdy_6,hrs_0,hrs_1,hrs_10,hrs_11,hrs_12,hrs_13,hrs_14,hrs_15,hrs_16,hrs_17,hrs_18,hrs_19,hrs_2,hrs_20,hrs_21,hrs_22,hrs_23,hrs_3,hrs_4,hrs_5,hrs_6,hrs_7,hrs_8,hrs_9,holiday,sbi_1h,sbi_2h,sbi_3h,sbi_4h,sbi_5h,sbi_6h,sbi_7h,sbi_8h,sbi_9h,sbi_10h,sbi_11h,sbi_12h,sbi_1d,sbi_2d,sbi_3d,sbi_4d,sbi_5d,sbi_6d,sbi_7d
2020-10-24 01:00:00,1,0.0,0,0.542483660130719,0.620253164556962,0.0,0.5659163987138267,0.4539473684210526,0.24390243902439027,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6.0,4.0,44.0,106.0,112.0,140.0,136.0,102.0,110.0,117.0,118.0,124.0,51.0,123.0,89.0,82.0,77.0,34.0,65.0
2020-10-24 02:00:00,12,0.0,0,0.542483660130719,0.5949367088607594,0.0,0.5723472668810307,0.45723684210526316,0.26829268292682934,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,1.0,6.0,4.0,44.0,106.0,112.0,140.0,136.0,102.0,110.0,117.0,118.0,52.0,123.0,88.0,80.0,79.0,35.0,64.0
2020-10-24 03:00:00,25,0.0,0,0.5392156862745098,0.5949367088607594,0.0,0.5691318327974287,0.45065789473684215,0.3170731707317074,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,12.0,1.0,6.0,4.0,44.0,106.0,112.0,140.0,136.0,102.0,110.0,117.0,72.0,123.0,88.0,80.0,79.0,31.0,65.0
2020-10-24 04:00:00,68,0.0,0,0.5588235294117647,0.6455696202531646,0.0,0.5852090032154351,0.45065789473684215,0.4634146341463415,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,25.0,12.0,1.0,6.0,4.0,44.0,106.0,112.0,140.0,136.0,102.0,110.0,85.0,123.0,91.0,83.0,80.0,33.0,71.0
2020-10-24 05:00:00,66,0.0,6,0.5555555555555556,0.6329113924050633,0.0,0.6109324758842439,0.4473684210526316,0.41463414634146345,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,68.0,25.0,12.0,1.0,6.0,4.0,44.0,106.0,112.0,140.0,136.0,102.0,85.0,122.0,89.0,83.0,73.0,33.0,69.0
2020-10-24 06:00:00,85,0.0,6,0.5261437908496732,0.5569620253164557,0.0,0.6334405144694544,0.45723684210526316,0.5365853658536587,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,66.0,68.0,25.0,12.0,1.0,6.0,4.0,44.0,106.0,112.0,140.0,136.0,84.0,126.0,91.0,87.0,76.0,33.0,73.0
2020-10-24 07:00:00,94,0.0,6,0.49019607843137253,0.4936708860759494,0.0,0.6527331189710628,0.46381578947368424,0.7804878048780489,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,85.0,66.0,68.0,25.0,12.0,1.0,6.0,4.0,44.0,106.0,112.0,140.0,82.0,126.0,79.0,79.0,76.0,37.0,77.0
2020-10-24 08:00:00,102,0.0,7,0.4738562091503268,0.4936708860759494,0.0,0.6559485530546648,0.4835526315789474,0.39024390243902446,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,94.0,85.0,66.0,68.0,25.0,12.0,1.0,6.0,4.0,44.0,106.0,112.0,84.0,105.0,68.0,66.0,69.0,50.0,77.0
2020-10-24 09:00:00,88,0.0,7,0.4215686274509804,0.43037974683544306,0.0,0.6430868167202568,0.5164473684210527,0.8048780487804879,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,102.0,94.0,85.0,66.0,68.0,25.0,12.0,1.0,6.0,4.0,44.0,106.0,66.0,73.0,35.0,41.0,31.0,54.0,66.0
2020-10-24 10:00:00,84,0.0,7,0.44771241830065356,0.43037974683544306,0.0,0.614147909967846,0.5361842105263157,0.41463414634146345,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,88.0,102.0,94.0,85.0,66.0,68.0,25.0,12.0,1.0,6.0,4.0,44.0,69.0,81.0,52.0,34.0,26.0,56.0,40.0
2020-10-24 11:00:00,120,0.0,8,0.42483660130718953,0.4177215189873418,0.0,0.5916398713826392,0.5361842105263157,0.7073170731707318,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,84.0,88.0,102.0,94.0,85.0,66.0,68.0,25.0,12.0,1.0,6.0,4.0,105.0,103.0,57.0,104.0,62.0,74.0,63.0
2020-10-24 12:00:00,144,0.0,8,0.4509803921568627,0.3924050632911392,0.0,0.5659163987138267,0.5427631578947368,0.6097560975609757,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,120.0,84.0,88.0,102.0,94.0,85.0,66.0,68.0,25.0,12.0,1.0,6.0,121.0,116.0,60.0,136.0,76.0,85.0,99.0
2020-10-24 13:00:00,141,0.0,8,0.4869281045751634,0.4430379746835443,0.0,0.5530546623794222,0.5230263157894737,0.6097560975609757,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,144.0,120.0,84.0,88.0,102.0,94.0,85.0,66.0,68.0,25.0,12.0,1.0,124.0,102.0,58.0,142.0,87.0,95.0,109.0
2020-10-24 14:00:00,143,0.0,8,0.5032679738562091,0.46835443037974683,0.0,0.5466237942122183,0.5197368421052632,0.6829268292682927,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,141.0,144.0,120.0,84.0,88.0,102.0,94.0,85.0,66.0,68.0,25.0,12.0,118.0,108.0,59.0,141.0,92.0,95.0,118.0
2020-10-24 15:00:00,142,0.0,8,0.49999999999999994,0.46835443037974683,0.0,0.5691318327974287,0.5065789473684211,0.5853658536585367,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,143.0,141.0,144.0,120.0,84.0,88.0,102.0,94.0,85.0,66.0,68.0,25.0,117.0,100.0,53.0,112.0,93.0,94.0,129.0
2020-10-24 16:00:00,67,0.0,8,0.4771241830065359,0.45569620253164556,0.0,0.5787781350482311,0.4934210526315789,0.39024390243902446,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,142.0,143.0,141.0,144.0,120.0,84.0,88.0,102.0,94.0,85.0,66.0,68.0,110.0,102.0,56.0,71.0,123.0,98.0,129.0
2020-10-24 17:00:00,84,0.0,8,0.4771241830065359,0.43037974683544306,0.0,0.5884244372990372,0.4934210526315789,0.6097560975609757,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,67.0,142.0,143.0,141.0,144.0,120.0,84.0,88.0,102.0,94.0,85.0,66.0,102.0,94.0,54.0,66.0,131.0,114.0,137.0
2020-10-24 18:00:00,123,0.0,0,0.5130718954248366,0.5063291139240507,0.0,0.6012861736334415,0.4835526315789474,0.34146341463414637,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,84.0,67.0,142.0,143.0,141.0,144.0,120.0,84.0,88.0,102.0,94.0,85.0,136.0,79.0,75.0,71.0,117.0,112.0,129.0
2020-10-24 19:00:00,109,0.0,0,0.5098039215686274,0.5189873417721519,0.0,0.6077170418006456,0.48026315789473684,0.48780487804878053,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,123.0,84.0,67.0,142.0,143.0,141.0,144.0,120.0,84.0,88.0,102.0,94.0,140.0,99.0,75.0,88.0,126.0,104.0,106.0
2020-10-24 20:00:00,96,0.0,0,0.5065359477124183,0.4936708860759494,0.0,0.6077170418006456,0.4835526315789474,0.3658536585365854,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,109.0,123.0,84.0,67.0,142.0,143.0,141.0,144.0,120.0,84.0,88.0,102.0,112.0,111.0,104.0,98.0,118.0,101.0,95.0
2020-10-24 21:00:00,65,0.0,0,0.5163398692810457,0.5189873417721519,0.0,0.6077170418006456,0.4835526315789474,0.3170731707317074,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,96.0,109.0,123.0,84.0,67.0,142.0,143.0,141.0,144.0,120.0,84.0,88.0,106.0,95.0,122.0,110.0,120.0,103.0,88.0
2020-10-24 22:00:00,17,0.0,0,0.5163398692810457,0.4810126582278481,0.0,0.5980707395498395,0.4901315789473685,0.41463414634146345,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,65.0,96.0,109.0,123.0,84.0,67.0,142.0,143.0,141.0,144.0,120.0,84.0,44.0,78.0,127.0,103.0,110.0,93.0,67.0
2020-10-24 23:00:00,24,0.0,0,0.5032679738562091,0.46835443037974683,0.0,0.5852090032154351,0.4934210526315789,0.5365853658536587,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,17.0,65.0,96.0,109.0,123.0,84.0,67.0,142.0,143.0,141.0,144.0,120.0,4.0,61.0,126.0,96.0,102.0,94.0,45.0
2020-10-25 00:00:00,37,0.0,0,0.5490196078431373,0.5443037974683544,0.0,0.5723472668810307,0.48026315789473684,0.48780487804878053,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,24.0,17.0,65.0,96.0,109.0,123.0,84.0,67.0,142.0,143.0,141.0,144.0,6.0,56.0,124.0,90.0,93.0,81.0,42.0
2020-10-25 01:00:00,21,0.0,0,0.562091503267974,0.569620253164557,0.0,0.5659163987138267,0.47697368421052627,0.5365853658536587,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,37.0,24.0,17.0,65.0,96.0,109.0,123.0,84.0,67.0,142.0,143.0,141.0,1.0,51.0,123.0,89.0,82.0,77.0,34.0
2020-10-25 02:00:00,17,0.0,0,0.562091503267974,0.5569620253164557,0.0,0.5627009646302247,0.4868421052631579,0.29268292682926833,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,21.0,37.0,24.0,17.0,65.0,96.0,109.0,123.0,84.0,67.0,142.0,143.0,12.0,52.0,123.0,88.0,80.0,79.0,35.0
2020-10-25 03:00:00,14,0.0,0,0.5522875816993464,0.569620253164557,0.0,0.5530546623794222,0.48026315789473684,0.3658536585365854,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,17.0,21.0,37.0,24.0,17.0,65.0,96.0,109.0,123.0,84.0,67.0,142.0,25.0,72.0,123.0,88.0,80.0,79.0,31.0
2020-10-25 04:00:00,16,0.0,0,0.542483660130719,0.5443037974683544,0.0,0.5691318327974287,0.4901315789473685,0.3658536585365854,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,14.0,17.0,21.0,37.0,24.0,17.0,65.0,96.0,109.0,123.0,84.0,67.0,68.0,85.0,123.0,91.0,83.0,80.0,33.0
2020-10-25 05:00:00,20,0.0,8,0.5490196078431373,0.5569620253164557,0.0,0.5819935691318331,0.4868421052631579,0.4390243902439025,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,16.0,14.0,17.0,21.0,37.0,24.0,17.0,65.0,96.0,109.0,123.0,84.0,66.0,85.0,122.0,89.0,83.0,73.0,33.0
2020-10-25 06:00:00,23,0.0,8,0.5490196078431373,0.5316455696202531,0.0,0.5916398713826392,0.5032894736842105,0.5121951219512195,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,20.0,16.0,14.0,17.0,21.0,37.0,24.0,17.0,65.0,96.0,109.0,123.0,85.0,84.0,126.0,91.0,87.0,76.0,33.0
2020-10-25 07:00:00,26,0.0,8,0.542483660130719,0.5569620253164557,0.0,0.6077170418006456,0.5065789473684211,0.41463414634146345,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,23.0,20.0,16.0,14.0,17.0,21.0,37.0,24.0,17.0,65.0,96.0,109.0,94.0,82.0,126.0,79.0,79.0,76.0,37.0
2020-10-25 08:00:00,23,0.0,8,0.5457516339869282,0.5822784810126582,0.0,0.6077170418006456,0.5065789473684211,0.41463414634146345,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,26.0,23.0,20.0,16.0,14.0,17.0,21.0,37.0,24.0,17.0,65.0,96.0,102.0,84.0,105.0,68.0,66.0,69.0,50.0
2020-10-25 09:00:00,23,0.0,8,0.5196078431372549,0.5443037974683544,0.0,0.6045016077170435,0.5394736842105263,0.5609756097560976,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,23.0,26.0,23.0,20.0,16.0,14.0,17.0,21.0,37.0,24.0,17.0,65.0,88.0,66.0,73.0,35.0,41.0,31.0,54.0
2020-10-25 10:00:00,15,0.0,8,0.49999999999999994,0.4810126582278481,0.0,0.5852090032154351,0.5921052631578948,0.48780487804878053,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,23.0,23.0,26.0,23.0,20.0,16.0,14.0,17.0,21.0,37.0,24.0,17.0,84.0,69.0,81.0,52.0,34.0,26.0,56.0
2020-10-25 11:00:00,56,0.0,8,0.5163398692810457,0.4430379746835443,0.0,0.5562700964630243,0.5986842105263159,0.5365853658536587,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,15.0,23.0,23.0,26.0,23.0,20.0,16.0,14.0,17.0,21.0,37.0,24.0,120.0,105.0,103.0,57.0,104.0,62.0,74.0
2020-10-25 12:00:00,99,0.0,8,0.5032679738562091,0.4177215189873418,0.0,0.5273311897106134,0.611842105263158,0.6585365853658538,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,56.0,15.0,23.0,23.0,26.0,23.0,20.0,16.0,14.0,17.0,21.0,37.0,144.0,121.0,116.0,60.0,136.0,76.0,85.0
2020-10-25 13:00:00,120,0.0,8,0.5228758169934641,0.4430379746835443,0.0,0.498392282958199,0.625,0.4634146341463415,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,99.0,56.0,15.0,23.0,23.0,26.0,23.0,20.0,16.0,14.0,17.0,21.0,141.0,124.0,102.0,58.0,142.0,87.0,95.0
2020-10-25 14:00:00,133,0.0,8,0.5326797385620915,0.5189873417721519,0.0,0.4855305466237946,0.6019736842105262,0.4390243902439025,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,120.0,99.0,56.0,15.0,23.0,23.0,26.0,23.0,20.0,16.0,14.0,17.0,143.0,118.0,108.0,59.0,141.0,92.0,95.0
2020-10-25 15:00:00,143,0.0,8,0.6209150326797386,0.569620253164557,0.0,0.4855305466237946,0.5822368421052633,0.39024390243902446,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,133.0,120.0,99.0,56.0,15.0,23.0,23.0,26.0,23.0,20.0,16.0,14.0,142.0,117.0,100.0,53.0,112.0,93.0,94.0
2020-10-25 16:00:00,105,0.0,7,0.6241830065359477,0.620253164556962,0.0,0.5144694533762054,0.5526315789473684,0.21951219512195125,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,143.0,133.0,120.0,99.0,56.0,15.0,23.0,23.0,26.0,23.0,20.0,16.0,67.0,110.0,102.0,56.0,71.0,123.0,98.0
2020-10-25 17:00:00,80,0.0,7,0.630718954248366,0.6835443037974683,0.0,0.5273311897106134,0.5230263157894737,0.48780487804878053,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,105.0,143.0,133.0,120.0,99.0,56.0,15.0,23.0,23.0,26.0,23.0,20.0,84.0,102.0,94.0,54.0,66.0,131.0,114.0
2020-10-25 18:00:00,63,0.0,0,0.627450980392157,0.6835443037974683,0.0,0.5401929260450179,0.5164473684210527,0.48780487804878053,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,80.0,105.0,143.0,133.0,120.0,99.0,56.0,15.0,23.0,23.0,26.0,23.0,123.0,136.0,79.0,75.0,71.0,117.0,112.0
2020-10-25 19:00:00,122,0.0,0,0.627450980392157,0.6708860759493671,0.0,0.5498392282958202,0.5164473684210527,0.39024390243902446,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,63.0,80.0,105.0,143.0,133.0,120.0,99.0,56.0,15.0,23.0,23.0,26.0,109.0,140.0,99.0,75.0,88.0,126.0,104.0
2020-10-25 20:00:00,100,0.0,0,0.6372549019607843,0.6582278481012658,0.0,0.5530546623794222,0.5197368421052632,0.34146341463414637,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,122.0,63.0,80.0,105.0,143.0,133.0,120.0,99.0,56.0,15.0,23.0,23.0,96.0,112.0,111.0,104.0,98.0,118.0,101.0
2020-10-25 21:00:00,46,0.0,0,0.6372549019607843,0.6708860759493671,0.0,0.5434083601286199,0.5164473684210527,0.3658536585365854,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,100.0,122.0,63.0,80.0,105.0,143.0,133.0,120.0,99.0,56.0,15.0,23.0,65.0,106.0,95.0,122.0,110.0,120.0,103.0
2020-10-25 22:00:00,0,0.0,0,0.6372549019607843,0.6962025316455697,0.0,0.5337620578778138,0.5065789473684211,0.5365853658536587,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,46.0,100.0,122.0,63.0,80.0,105.0,143.0,133.0,120.0,99.0,56.0,15.0,17.0,44.0,78.0,127.0,103.0,110.0,93.0
2020-10-25 23:00:00,0,0.0,0,0.6437908496732027,0.6962025316455697,0.0,0.5273311897106134,0.5098684210526315,0.34146341463414637,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,0.0,46.0,100.0,122.0,63.0,80.0,105.0,143.0,133.0,120.0,99.0,56.0,24.0,4.0,61.0,126.0,96.0,102.0,94.0
2020-10-26 00:00:00,0,0.0,0,0.6437908496732027,0.7215189873417721,0.0,0.508038585209005,0.4967105263157895,0.19512195121951223,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,46.0,100.0,122.0,63.0,80.0,105.0,143.0,133.0,120.0,99.0,37.0,6.0,56.0,124.0,90.0,93.0,81.0
2020-10-26 01:00:00,4,0.0,0,0.6535947712418301,0.7341772151898734,0.0,0.498392282958199,0.5032894736842105,0.4634146341463415,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,46.0,100.0,122.0,63.0,80.0,105.0,143.0,133.0,120.0,21.0,1.0,51.0,123.0,89.0,82.0,77.0
2020-10-26 02:00:00,10,0.0,0,0.6405228758169935,0.6708860759493671,0.0,0.4855305466237946,0.5197368421052632,0.26829268292682934,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,4.0,0.0,0.0,0.0,46.0,100.0,122.0,63.0,80.0,105.0,143.0,133.0,17.0,12.0,52.0,123.0,88.0,80.0,79.0
2020-10-26 03:00:00,32,0.0,0,0.6339869281045752,0.6835443037974683,0.0,0.4855305466237946,0.5164473684210527,0.17073170731707318,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,10.0,4.0,0.0,0.0,0.0,46.0,100.0,122.0,63.0,80.0,105.0,143.0,14.0,25.0,72.0,123.0,88.0,80.0,79.0
2020-10-26 04:00:00,45,0.0,0,0.6339869281045752,0.6835443037974683,0.0,0.49196141479099864,0.5131578947368421,0.19512195121951223,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,32.0,10.0,4.0,0.0,0.0,0.0,46.0,100.0,122.0,63.0,80.0,105.0,16.0,68.0,85.0,123.0,91.0,83.0,80.0
2020-10-26 05:00:00,46,0.0,8,0.6339869281045752,0.7088607594936709,0.0,0.5144694533762054,0.5065789473684211,0.09756097560975611,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,45.0,32.0,10.0,4.0,0.0,0.0,0.0,46.0,100.0,122.0,63.0,80.0,20.0,66.0,85.0,122.0,89.0,83.0,73.0
2020-10-26 06:00:00,44,0.0,8,0.6372549019607843,0.6962025316455697,0.0,0.5305466237942118,0.5328947368421054,0.17073170731707318,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,46.0,45.0,32.0,10.0,4.0,0.0,0.0,0.0,46.0,100.0,122.0,63.0,23.0,85.0,84.0,126.0,91.0,87.0,76.0
2020-10-26 07:00:00,34,0.0,8,0.5915032679738562,0.620253164556962,0.0,0.5434083601286199,0.5921052631578948,0.34146341463414637,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,44.0,46.0,45.0,32.0,10.0,4.0,0.0,0.0,0.0,46.0,100.0,122.0,26.0,94.0,82.0,126.0,79.0,79.0,76.0
