time,sbi,station_id,tot,PrecpHour,UVI,Visb,td,HUMD,H_24R,PRES,TEMP,WDSE,comfort,WD_E,WD_ENE,WD_ESE,WD_N,WD_NE,WD_NNE,WD_NNW,WD_NW,WD_S,WD_SE,WD_SSE,WD_SSW,WD_SW,WD_W,WD_WNW,WD_WSW,wkdy_0,wkdy_1,wkdy_2,wkdy_3,wkdy_4,wkdy_5,wkdy_6,hrs_0,hrs_1,hrs_10,hrs_11,hrs_12,hrs_13,hrs_14,hrs_15,hrs_16,hrs_17,hrs_18,hrs_19,hrs_2,hrs_20,hrs_21,hrs_22,hrs_23,hrs_3,hrs_4,hrs_5,hrs_6,hrs_7,hrs_8,hrs_9,holiday,sbi_1h,sbi_2h,sbi_3h,sbi_4h,sbi_5h,sbi_6h,sbi_7h,sbi_8h,sbi_9h,sbi_10h,sbi_11h,sbi_12h,sbi_1d,sbi_2d,sbi_3d,sbi_4d,sbi_5d,sbi_6d,sbi_7d,y_sbi,percet
2020-12-14 00:00:00,11,1.0,180,0.0,0,0.0,18.0,86.0,0.0,1008.7,19.2,0.9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,29.0,22.0,29.0,56.0,109.0,126.0,112.0,96.0,102.0,105.0,162.0,150.0,8.0,0.0,86.0,46.0,111.0,110.0,132.0,13.0,6.11
2020-12-14 01:00:00,13,1.0,180,0.0,0,0.0,18.1,86.0,0.0,1008.6,19.4,1.5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.0,29.0,22.0,29.0,56.0,109.0,126.0,112.0,96.0,102.0,105.0,162.0,4.0,3.0,86.0,44.0,108.0,108.0,129.0,16.0,7.22
2020-12-14 02:00:00,16,1.0,180,0.0,0,0.0,18.0,85.0,0.0,1008.9,19.5,0.9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,13.0,11.0,29.0,22.0,29.0,56.0,109.0,126.0,112.0,96.0,102.0,105.0,11.0,4.0,87.0,47.0,108.0,107.0,126.0,16.0,8.89
2020-12-14 03:00:00,16,1.0,180,0.0,0,0.0,17.3,85.0,0.0,1009.5,19.3,0.8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,16.0,13.0,11.0,29.0,22.0,29.0,56.0,109.0,126.0,112.0,96.0,102.0,7.0,8.0,86.0,48.0,107.0,107.0,125.0,17.0,8.89
2020-12-14 04:00:00,17,1.0,180,0.0,0,0.0,17.3,87.0,0.0,1010.2,18.9,0.8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,16.0,16.0,13.0,11.0,29.0,22.0,29.0,56.0,109.0,126.0,112.0,96.0,32.0,40.0,87.0,47.0,94.0,108.0,112.0,14.0,9.44
2020-12-14 05:00:00,14,1.0,180,0.0,6,0.0,16.7,86.0,0.0,1011.2,18.3,0.5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,17.0,16.0,16.0,13.0,11.0,29.0,22.0,29.0,56.0,109.0,126.0,112.0,58.0,47.0,86.0,49.0,92.0,108.0,108.0,18.0,7.78
2020-12-14 06:00:00,18,1.0,180,0.0,6,0.0,16.1,87.0,0.0,1012.1,17.7,1.1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,14.0,17.0,16.0,16.0,13.0,11.0,29.0,22.0,29.0,56.0,109.0,126.0,61.0,49.0,85.0,55.0,92.0,112.0,110.0,32.0,10.0
2020-12-14 07:00:00,32,1.0,180,0.0,6,0.0,15.6,87.0,0.0,1013.3,17.6,0.3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,18.0,14.0,17.0,16.0,16.0,13.0,11.0,29.0,22.0,29.0,56.0,109.0,58.0,46.0,74.0,48.0,88.0,104.0,99.0,39.0,17.78
2020-12-14 08:00:00,39,1.0,180,0.0,6,0.03,14.7,85.0,0.0,1014.4,17.1,1.2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,32.0,18.0,14.0,17.0,16.0,16.0,13.0,11.0,29.0,22.0,29.0,56.0,48.0,14.0,43.0,41.0,87.0,101.0,93.0,26.0,21.67
2020-12-14 09:00:00,26,1.0,180,0.0,6,0.61,13.8,83.0,0.0,1014.6,17.2,1.4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,39.0,32.0,18.0,14.0,17.0,16.0,16.0,13.0,11.0,29.0,22.0,29.0,55.0,34.0,33.0,33.0,88.0,98.0,80.0,32.0,14.44
2020-12-14 10:00:00,32,1.0,180,0.0,6,0.71,13.9,85.0,0.0,1014.1,17.0,1.1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,26.0,39.0,32.0,18.0,14.0,17.0,16.0,16.0,13.0,11.0,29.0,22.0,68.0,63.0,70.0,21.0,87.0,96.0,71.0,43.0,17.78
2020-12-14 11:00:00,43,1.0,180,0.0,6,0.82,14.0,86.0,0.0,1013.2,16.8,0.8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,32.0,26.0,39.0,32.0,18.0,14.0,17.0,16.0,16.0,13.0,11.0,29.0,109.0,103.0,86.0,20.0,101.0,96.0,67.0,44.0,23.89
2020-12-14 12:00:00,44,1.0,180,0.0,6,0.72,14.6,90.0,0.5,1012.3,16.5,1.7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,43.0,32.0,26.0,39.0,32.0,18.0,14.0,17.0,16.0,16.0,13.0,11.0,150.0,127.0,85.0,39.0,103.0,108.0,72.0,48.0,24.44
2020-12-14 13:00:00,48,1.0,180,0.0,5,0.87,14.0,90.0,0.0,1012.1,16.5,1.4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,44.0,43.0,32.0,26.0,39.0,32.0,18.0,14.0,17.0,16.0,16.0,13.0,162.0,152.0,102.0,53.0,99.0,119.0,99.0,62.0,26.67
2020-12-14 14:00:00,62,1.0,180,0.0,6,0.56,14.4,90.0,0.0,1011.9,16.5,1.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,48.0,44.0,43.0,32.0,26.0,39.0,32.0,18.0,14.0,17.0,16.0,16.0,105.0,124.0,104.0,59.0,100.0,121.0,105.0,82.0,34.44
2020-12-14 15:00:00,82,1.0,180,0.0,7,0.11,14.7,91.0,0.0,1012.4,16.4,0.8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,62.0,48.0,44.0,43.0,32.0,26.0,39.0,32.0,18.0,14.0,17.0,16.0,102.0,79.0,92.0,70.0,98.0,134.0,101.0,91.0,45.56
2020-12-14 16:00:00,91,1.0,180,0.0,7,0.0,14.5,92.0,0.0,1013.5,15.9,1.4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,82.0,62.0,48.0,44.0,43.0,32.0,26.0,39.0,32.0,18.0,14.0,17.0,96.0,88.0,88.0,76.0,89.0,136.0,117.0,84.0,50.56
2020-12-14 17:00:00,84,1.0,180,0.0,7,0.0,15.1,93.0,0.5,1014.2,16.0,0.8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,91.0,82.0,62.0,48.0,44.0,43.0,32.0,26.0,39.0,32.0,18.0,14.0,112.0,103.0,79.0,90.0,96.0,129.0,126.0,85.0,46.67
2020-12-14 18:00:00,85,1.0,180,0.0,0,0.0,14.6,92.0,0.0,1014.4,15.6,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,84.0,91.0,82.0,62.0,48.0,44.0,43.0,32.0,26.0,39.0,32.0,18.0,126.0,126.0,96.0,102.0,99.0,133.0,131.0,88.0,47.22
2020-12-14 19:00:00,88,1.0,180,0.0,0,0.0,14.3,92.0,0.0,1015.2,15.5,1.1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,85.0,84.0,91.0,82.0,62.0,48.0,44.0,43.0,32.0,26.0,39.0,32.0,109.0,136.0,109.0,111.0,101.0,150.0,134.0,81.0,48.89
2020-12-14 20:00:00,81,1.0,180,0.0,0,0.0,15.2,93.0,0.0,1015.4,15.5,0.9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,88.0,85.0,84.0,91.0,82.0,62.0,48.0,44.0,43.0,32.0,26.0,39.0,56.0,122.0,102.0,113.0,103.0,143.0,130.0,67.0,45.0
2020-12-14 21:00:00,67,1.0,180,0.0,0,0.0,15.5,93.0,0.0,1015.6,15.5,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,81.0,88.0,85.0,84.0,91.0,82.0,62.0,48.0,44.0,43.0,32.0,26.0,29.0,87.0,84.0,119.0,87.0,135.0,129.0,63.0,37.22
2020-12-14 22:00:00,63,1.0,180,0.0,0,0.0,15.5,93.0,0.5,1015.4,15.3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,67.0,81.0,88.0,85.0,84.0,91.0,82.0,62.0,48.0,44.0,43.0,32.0,22.0,25.0,25.0,110.0,61.0,118.0,120.0,61.0,35.0
2020-12-14 23:00:00,61,1.0,180,0.0,0,0.0,15.4,93.0,0.5,1015.6,15.2,0.3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,63.0,67.0,81.0,88.0,85.0,84.0,91.0,82.0,62.0,48.0,44.0,43.0,29.0,30.0,2.0,91.0,52.0,113.0,114.0,55.0,33.89
2020-12-15 00:00:00,55,1.0,180,0.0,0,0.0,15.2,93.0,0.0,1015.4,15.1,0.8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,61.0,63.0,67.0,81.0,88.0,85.0,84.0,91.0,82.0,62.0,48.0,44.0,11.0,8.0,0.0,86.0,46.0,111.0,110.0,54.0,30.56
2020-12-15 01:00:00,54,1.0,180,0.0,0,0.0,15.3,94.0,1.0,1015.5,14.9,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,55.0,61.0,63.0,67.0,81.0,88.0,85.0,84.0,91.0,82.0,62.0,48.0,13.0,4.0,3.0,86.0,44.0,108.0,108.0,53.0,30.0
2020-12-15 02:00:00,53,1.0,180,0.0,0,0.0,15.3,94.0,0.5,1015.5,14.8,0.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,54.0,55.0,61.0,63.0,67.0,81.0,88.0,85.0,84.0,91.0,82.0,62.0,16.0,11.0,4.0,87.0,47.0,108.0,107.0,67.0,29.44
2020-12-15 03:00:00,67,1.0,180,0.0,0,0.0,14.9,93.0,0.5,1015.8,14.8,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,53.0,54.0,55.0,61.0,63.0,67.0,81.0,88.0,85.0,84.0,91.0,82.0,16.0,7.0,8.0,86.0,48.0,107.0,107.0,105.0,37.22
2020-12-15 04:00:00,105,1.0,180,0.0,0,0.0,14.8,92.0,0.5,1016.3,14.7,0.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,67.0,53.0,54.0,55.0,61.0,63.0,67.0,81.0,88.0,85.0,84.0,91.0,17.0,32.0,40.0,87.0,47.0,94.0,108.0,107.0,58.33
2020-12-15 05:00:00,107,1.0,180,0.0,4,0.0,14.8,93.0,1.0,1016.5,14.3,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,105.0,67.0,53.0,54.0,55.0,61.0,63.0,67.0,81.0,88.0,85.0,84.0,14.0,58.0,47.0,86.0,49.0,92.0,108.0,108.0,59.44
2020-12-15 06:00:00,108,1.0,180,0.0,4,0.0,15.0,93.0,0.0,1016.9,14.6,1.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,107.0,105.0,67.0,53.0,54.0,55.0,61.0,63.0,67.0,81.0,88.0,85.0,18.0,61.0,49.0,85.0,55.0,92.0,112.0,96.0,60.0
2020-12-15 07:00:00,96,1.0,180,0.5,4,0.0,15.0,94.0,1.0,1017.1,14.7,1.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,108.0,107.0,105.0,67.0,53.0,54.0,55.0,61.0,63.0,67.0,81.0,88.0,32.0,58.0,46.0,74.0,48.0,88.0,104.0,60.0,53.33
2020-12-15 08:00:00,60,1.0,180,1.0,4,0.17,15.8,94.0,0.5,1017.8,14.9,1.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,96.0,108.0,107.0,105.0,67.0,53.0,54.0,55.0,61.0,63.0,67.0,81.0,39.0,48.0,14.0,43.0,41.0,87.0,101.0,80.0,33.33
2020-12-15 09:00:00,80,1.0,180,1.0,4,0.34,15.5,93.0,0.5,1017.7,15.3,0.9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,60.0,96.0,108.0,107.0,105.0,67.0,53.0,54.0,55.0,61.0,63.0,67.0,26.0,55.0,34.0,33.0,33.0,88.0,98.0,86.0,44.44
2020-12-15 10:00:00,86,1.0,180,1.0,4,0.38,15.6,93.0,1.0,1016.9,15.2,1.7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,80.0,60.0,96.0,108.0,107.0,105.0,67.0,53.0,54.0,55.0,61.0,63.0,32.0,68.0,63.0,70.0,21.0,87.0,96.0,82.0,47.78
2020-12-15 11:00:00,82,1.0,180,1.0,4,0.55,15.9,93.0,0.5,1015.5,15.4,1.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,86.0,80.0,60.0,96.0,108.0,107.0,105.0,67.0,53.0,54.0,55.0,61.0,43.0,109.0,103.0,86.0,20.0,101.0,96.0,88.0,45.56
2020-12-15 12:00:00,88,1.0,180,1.0,4,0.35,16.0,93.0,0.5,1014.9,15.6,1.8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,82.0,86.0,80.0,60.0,96.0,108.0,107.0,105.0,67.0,53.0,54.0,55.0,44.0,150.0,127.0,85.0,39.0,103.0,108.0,93.0,48.89
2020-12-15 13:00:00,93,1.0,180,1.0,3,0.38,15.9,93.0,0.5,1014.1,15.6,1.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,88.0,82.0,86.0,80.0,60.0,96.0,108.0,107.0,105.0,67.0,53.0,54.0,48.0,162.0,152.0,102.0,53.0,99.0,119.0,94.0,51.67
2020-12-15 14:00:00,94,1.0,180,1.0,3,0.15,15.8,92.0,0.5,1014.1,15.6,1.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,93.0,88.0,82.0,86.0,80.0,60.0,96.0,108.0,107.0,105.0,67.0,53.0,62.0,105.0,124.0,104.0,59.0,100.0,121.0,103.0,52.22
2020-12-15 15:00:00,103,1.0,180,1.0,3,0.0,15.8,94.0,0.5,1014.3,15.5,1.3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,94.0,93.0,88.0,82.0,86.0,80.0,60.0,96.0,108.0,107.0,105.0,67.0,82.0,102.0,79.0,92.0,70.0,98.0,134.0,112.0,57.22
2020-12-15 16:00:00,112,1.0,180,1.0,3,0.0,15.7,94.0,1.0,1015.1,15.3,0.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,103.0,94.0,93.0,88.0,82.0,86.0,80.0,60.0,96.0,108.0,107.0,105.0,91.0,96.0,88.0,88.0,76.0,89.0,136.0,112.0,62.22
2020-12-15 17:00:00,112,1.0,180,1.0,3,0.0,15.7,94.0,1.0,1015.4,15.3,1.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,112.0,103.0,94.0,93.0,88.0,82.0,86.0,80.0,60.0,96.0,108.0,107.0,84.0,112.0,103.0,79.0,90.0,96.0,129.0,114.0,62.22
2020-12-15 18:00:00,114,1.0,180,0.5,0,0.0,15.7,94.0,1.0,1016.0,15.3,1.2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,112.0,112.0,103.0,94.0,93.0,88.0,82.0,86.0,80.0,60.0,96.0,108.0,85.0,126.0,126.0,96.0,102.0,99.0,133.0,132.0,63.33
2020-12-15 19:00:00,132,1.0,180,0.3,0,0.0,15.8,94.0,1.5,1016.2,15.3,1.3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,114.0,112.0,112.0,103.0,94.0,93.0,88.0,82.0,86.0,80.0,60.0,96.0,88.0,109.0,136.0,109.0,111.0,101.0,150.0,132.0,73.33
2020-12-15 20:00:00,132,1.0,180,0.2,0,0.0,15.7,95.0,2.0,1016.2,15.2,1.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,132.0,114.0,112.0,112.0,103.0,94.0,93.0,88.0,82.0,86.0,80.0,60.0,81.0,56.0,122.0,102.0,113.0,103.0,143.0,131.0,73.33
2020-12-15 21:00:00,131,1.0,180,0.0,0,0.0,15.7,94.0,0.5,1016.2,15.3,1.4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,132.0,132.0,114.0,112.0,112.0,103.0,94.0,93.0,88.0,82.0,86.0,80.0,67.0,29.0,87.0,84.0,119.0,87.0,135.0,123.0,72.78
2020-12-15 22:00:00,123,1.0,180,0.0,0,0.0,15.7,95.0,1.0,1016.3,15.2,1.3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,131.0,132.0,132.0,114.0,112.0,112.0,103.0,94.0,93.0,88.0,82.0,86.0,63.0,22.0,25.0,25.0,110.0,61.0,118.0,117.0,68.33
2020-12-15 23:00:00,117,1.0,180,0.0,0,0.0,15.6,95.0,0.0,1015.8,15.0,2.1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,123.0,131.0,132.0,132.0,114.0,112.0,112.0,103.0,94.0,93.0,88.0,82.0,61.0,29.0,30.0,2.0,91.0,52.0,113.0,114.0,65.0
2020-12-16 00:00:00,114,1.0,180,0.0,0,0.0,15.7,95.0,0.5,1015.9,15.1,1.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,117.0,123.0,131.0,132.0,132.0,114.0,112.0,112.0,103.0,94.0,93.0,88.0,55.0,11.0,8.0,0.0,86.0,46.0,111.0,114.0,63.33
2020-12-16 01:00:00,114,1.0,180,0.0,0,0.0,15.6,95.0,0.5,1015.6,15.1,0.9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,114.0,117.0,123.0,131.0,132.0,132.0,114.0,112.0,112.0,103.0,94.0,93.0,54.0,13.0,4.0,3.0,86.0,44.0,108.0,114.0,63.33
2020-12-16 02:00:00,114,1.0,180,0.0,0,0.0,15.6,95.0,1.0,1015.9,15.0,0.9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,114.0,114.0,117.0,123.0,131.0,132.0,132.0,114.0,112.0,112.0,103.0,94.0,53.0,16.0,11.0,4.0,87.0,47.0,108.0,112.0,63.33
2020-12-16 03:00:00,112,1.0,180,0.0,0,0.0,15.6,95.0,0.5,1016.1,14.9,1.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,114.0,114.0,114.0,117.0,123.0,131.0,132.0,132.0,114.0,112.0,112.0,103.0,67.0,16.0,7.0,8.0,86.0,48.0,107.0,113.0,62.22
2020-12-16 04:00:00,113,1.0,180,0.0,0,0.0,15.5,94.0,0.5,1016.5,14.8,1.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,112.0,114.0,114.0,114.0,117.0,123.0,131.0,132.0,132.0,114.0,112.0,112.0,105.0,17.0,32.0,40.0,87.0,47.0,94.0,111.0,62.78
2020-12-16 05:00:00,111,1.0,180,0.1,5,0.0,15.3,94.0,1.0,1016.7,14.7,1.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,113.0,112.0,114.0,114.0,114.0,117.0,123.0,131.0,132.0,132.0,114.0,112.0,107.0,14.0,58.0,47.0,86.0,49.0,92.0,111.0,61.67
2020-12-16 06:00:00,111,1.0,180,0.0,5,0.0,15.2,94.0,0.0,1016.5,14.7,1.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,111.0,113.0,112.0,114.0,114.0,114.0,117.0,123.0,131.0,132.0,132.0,114.0,108.0,18.0,61.0,49.0,85.0,55.0,92.0,100.0,61.67
2020-12-16 07:00:00,100,1.0,180,0.3,5,0.0,15.5,94.0,0.5,1017.6,14.7,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,111.0,111.0,113.0,112.0,114.0,114.0,114.0,117.0,123.0,131.0,132.0,132.0,96.0,32.0,58.0,46.0,74.0,48.0,88.0,70.0,55.56
